,Financial Year,Quarter Ending,Quarter,County,City,County_City,key,GDP
21,2016,12/31/2016,2,12,88,12_88,1231201688,2062234.0
22,2017,03/31/2017,3,12,88,12_88,331201788,1960550.0
23,2017,06/30/2017,4,12,88,12_88,630201788,1705808.0
24,2018,09/30/2017,1,12,88,12_88,930201788,1907795.0
25,2018,12/31/2017,2,12,88,12_88,1231201788,2083567.0
26,2018,03/31/2018,3,12,88,12_88,331201888,2140911.0
27,2018,06/30/2018,4,12,88,12_88,630201888,1519855.0
28,2019,09/30/2018,1,12,88,12_88,930201888,1884018.0
29,2019,12/31/2018,2,12,88,12_88,1231201888,1949061.0
30,2019,03/31/2019,3,12,88,12_88,331201988,1835684.0
31,2019,06/30/2019,4,12,88,12_88,630201988,1575524.0
32,2020,09/30/2019,1,12,88,12_88,930201988,1791789.0
33,2020,12/31/2019,2,12,88,12_88,1231201988,1875873.0
34,2020,03/31/2020,3,12,88,12_88,331202088,1829804.0
35,2020,06/30/2020,4,12,88,12_88,630202088,1622049.0
36,2021,09/30/2020,1,12,88,12_88,930202088,1913316.0
37,2021,12/31/2020,2,12,88,12_88,1231202088,1745443.0
38,2021,03/31/2021,3,12,88,12_88,331202188,1805780.0
39,2021,06/30/2021,4,12,88,12_88,630202188,1445120.0
40,2022,09/30/2021,1,12,88,12_88,930202188,1789506.0
41,2022,12/31/2021,2,12,88,12_88,1231202188,1728344.0
42,2022,03/31/2022,3,12,88,12_88,331202288,1789497.0
43,2022,06/30/2022,4,12,88,12_88,630202288,1289303.0
0,2012,09/30/2011,1,12,89,12_89,930201189,3313421.27
1,2012,12/31/2011,2,12,89,12_89,1231201189,3064361.0
2,2012,03/31/2012,3,12,89,12_89,331201289,2620518.0
3,2012,06/30/2012,4,12,89,12_89,630201289,1825729.0
4,2013,09/30/2012,1,12,89,12_89,930201289,2816146.0
5,2013,12/31/2012,2,12,89,12_89,1231201289,2983214.0
6,2013,03/31/2013,3,12,89,12_89,331201389,2727881.0
7,2013,06/30/2013,4,12,89,12_89,630201389,1979580.0
8,2014,09/30/2013,1,12,89,12_89,930201389,2701649.0
9,2014,12/31/2013,2,12,89,12_89,1231201389,3018152.0
10,2014,03/31/2014,3,12,89,12_89,331201489,1061900.0
11,2014,06/30/2014,4,12,89,12_89,630201489,1207669.0
12,2015,09/30/2014,1,12,89,12_89,930201489,1250766.0
13,2015,12/31/2014,2,12,89,12_89,1231201489,1282010.0
14,2015,03/31/2015,3,12,89,12_89,331201589,962603.0
15,2015,06/30/2015,4,12,89,12_89,630201589,781609.0
16,2016,09/30/2015,1,12,89,12_89,930201589,1099061.0
17,2016,12/31/2015,2,12,89,12_89,1231201589,1203875.0
18,2016,03/31/2016,3,12,89,12_89,331201689,1057197.0
19,2016,06/30/2016,4,12,89,12_89,630201689,830153.0
20,2016,09/30/2016,1,12,89,12_89,930201689,1188223.0
21,2016,12/31/2016,2,12,89,12_89,1231201689,1097828.0
22,2017,03/31/2017,3,12,89,12_89,331201789,1068384.0
23,2017,06/30/2017,4,12,89,12_89,630201789,810787.0
24,2018,09/30/2017,1,12,89,12_89,930201789,1121670.0
25,2018,12/31/2017,2,12,89,12_89,1231201789,1123852.0
26,2018,03/31/2018,3,12,89,12_89,331201889,1102515.0
27,2018,06/30/2018,4,12,89,12_89,630201889,1589993.0
28,2019,09/30/2018,1,12,89,12_89,930201889,1100099.0
29,2019,12/31/2018,2,12,89,12_89,1231201889,975462.0
30,2019,03/31/2019,3,12,89,12_89,331201989,995078.0
31,2019,06/30/2019,4,12,89,12_89,630201989,966107.0
32,2020,09/30/2019,1,12,89,12_89,930201989,1163273.0
33,2020,12/31/2019,2,12,89,12_89,1231201989,1062871.0
34,2020,03/31/2020,3,12,89,12_89,331202089,1009825.0
35,2020,06/30/2020,4,12,89,12_89,630202089,742370.0
36,2021,09/30/2020,1,12,89,12_89,930202089,1082243.0
37,2021,12/31/2020,2,12,89,12_89,1231202089,1085763.0
38,2021,03/31/2021,3,12,89,12_89,331202189,1040555.0
39,2021,06/30/2021,4,12,89,12_89,630202189,725795.0
40,2022,09/30/2021,1,12,89,12_89,930202189,1144546.0
41,2022,12/31/2021,2,12,89,12_89,1231202189,1245346.0
42,2022,03/31/2022,3,12,89,12_89,331202289,1087970.0
43,2022,06/30/2022,4,12,89,12_89,630202289,825287.0
0,2012,09/30/2011,1,12,91,12_91,930201191,1821790.54
1,2012,12/31/2011,2,12,91,12_91,1231201191,2160748.0
2,2012,03/31/2012,3,12,91,12_91,331201291,1833724.0
3,2012,06/30/2012,4,12,91,12_91,630201291,1885086.0
4,2013,09/30/2012,1,12,91,12_91,930201291,1794493.0
5,2013,12/31/2012,2,12,91,12_91,1231201291,1930270.0
6,2013,03/31/2013,3,12,91,12_91,331201391,1739592.0
7,2013,06/30/2013,4,12,91,12_91,630201391,1440525.0
8,2014,09/30/2013,1,12,91,12_91,930201391,1596334.0
9,2014,12/31/2013,2,12,91,12_91,1231201391,1700414.0
10,2014,03/31/2014,3,12,91,12_91,331201491,2149246.0
11,2014,06/30/2014,4,12,91,12_91,630201491,1766142.0
12,2015,09/30/2014,1,12,91,12_91,930201491,1875897.0
13,2015,12/31/2014,2,12,91,12_91,1231201491,2287488.0
14,2015,03/31/2015,3,12,91,12_91,331201591,1591278.0
15,2015,06/30/2015,4,12,91,12_91,630201591,1418987.0
16,2016,09/30/2015,1,12,91,12_91,930201591,1758174.0
17,2016,12/31/2015,2,12,91,12_91,1231201591,1589980.0
18,2016,03/31/2016,3,12,91,12_91,331201691,1537071.0
19,2016,06/30/2016,4,12,91,12_91,630201691,1244794.0
20,2016,09/30/2016,1,12,91,12_91,930201691,1395785.0
21,2016,12/31/2016,2,12,91,12_91,1231201691,1441881.0
22,2017,03/31/2017,3,12,91,12_91,331201791,1398756.0
23,2017,06/30/2017,4,12,91,12_91,630201791,1296381.0
24,2018,09/30/2017,1,12,91,12_91,930201791,1529280.0
25,2018,12/31/2017,2,12,91,12_91,1231201791,1442333.0
26,2018,03/31/2018,3,12,91,12_91,331201891,1358769.0
27,2018,06/30/2018,4,12,91,12_91,630201891,1131228.0
28,2019,09/30/2018,1,12,91,12_91,930201891,1451269.0
29,2019,12/31/2018,2,12,91,12_91,1231201891,1361650.0
30,2019,03/31/2019,3,12,91,12_91,331201991,1474541.0
31,2019,06/30/2019,4,12,91,12_91,630201991,1134729.0
32,2020,09/30/2019,1,12,91,12_91,930201991,1480510.0
33,2020,12/31/2019,2,12,91,12_91,1231201991,1433856.0
34,2020,03/31/2020,3,12,91,12_91,331202091,1583200.0
35,2020,06/30/2020,4,12,91,12_91,630202091,1310038.0
36,2021,09/30/2020,1,12,91,12_91,930202091,1484913.0
37,2021,12/31/2020,2,12,91,12_91,1231202091,1675515.0
38,2021,03/31/2021,3,12,91,12_91,331202191,1200752.0
39,2021,06/30/2021,4,12,91,12_91,630202191,950498.0
40,2022,09/30/2021,1,12,91,12_91,930202191,1171247.0
41,2022,12/31/2021,2,12,91,12_91,1231202191,1530439.0
42,2022,03/31/2022,3,12,91,12_91,331202291,1359750.0
43,2022,06/30/2022,4,12,91,12_91,630202291,1147136.0
0,2012,09/30/2011,1,12,92,12_92,930201192,2396775.16
1,2012,12/31/2011,2,12,92,12_92,1231201192,2067143.0
2,2012,03/31/2012,3,12,92,12_92,331201292,1682479.0
3,2012,06/30/2012,4,12,92,12_92,630201292,1383483.0
4,2013,09/30/2012,1,12,92,12_92,930201292,2260062.0
5,2013,12/31/2012,2,12,92,12_92,1231201292,1971997.0
6,2013,03/31/2013,3,12,92,12_92,331201392,1771959.0
7,2013,06/30/2013,4,12,92,12_92,630201392,1459650.0
8,2014,09/30/2013,1,12,92,12_92,930201392,1651406.0
9,2014,12/31/2013,2,12,92,12_92,1231201392,1864416.0
10,2014,03/31/2014,3,12,92,12_92,331201492,1749966.0
11,2014,06/30/2014,4,12,92,12_92,630201492,1429380.0
12,2015,09/30/2014,1,12,92,12_92,930201492,1718728.0
13,2015,12/31/2014,2,12,92,12_92,1231201492,1825152.0
14,2015,03/31/2015,3,12,92,12_92,331201592,1521328.0
15,2015,06/30/2015,4,12,92,12_92,630201592,1192467.0
16,2016,09/30/2015,1,12,92,12_92,930201592,1597051.0
17,2016,12/31/2015,2,12,92,12_92,1231201592,1623140.0
18,2016,03/31/2016,3,12,92,12_92,331201692,1400438.0
19,2016,06/30/2016,4,12,92,12_92,630201692,1058537.0
20,2016,09/30/2016,1,12,92,12_92,930201692,1587411.0
21,2016,12/31/2016,2,12,92,12_92,1231201692,1654425.0
22,2017,03/31/2017,3,12,92,12_92,331201792,1400539.0
23,2017,06/30/2017,4,12,92,12_92,630201792,1133405.0
24,2018,09/30/2017,1,12,92,12_92,930201792,1550633.0
25,2018,12/31/2017,2,12,92,12_92,1231201792,1851439.0
26,2018,03/31/2018,3,12,92,12_92,331201892,1480973.0
27,2018,06/30/2018,4,12,92,12_92,630201892,1210605.0
28,2019,09/30/2018,1,12,92,12_92,930201892,1563696.0
29,2019,12/31/2018,2,12,92,12_92,1231201892,1459845.0
30,2019,03/31/2019,3,12,92,12_92,331201992,1410860.0
31,2019,06/30/2019,4,12,92,12_92,630201992,1120402.0
32,2020,09/30/2019,1,12,92,12_92,930201992,1569260.0
33,2020,12/31/2019,2,12,92,12_92,1231201992,1536110.0
34,2020,03/31/2020,3,12,92,12_92,331202092,1448811.0
35,2020,06/30/2020,4,12,92,12_92,630202092,1103005.0
36,2021,09/30/2020,1,12,92,12_92,930202092,1664132.0
37,2021,12/31/2020,2,12,92,12_92,1231202092,1771557.0
38,2021,03/31/2021,3,12,92,12_92,331202192,1458664.0
39,2021,06/30/2021,4,12,92,12_92,630202192,1095778.0
40,2022,09/30/2021,1,12,92,12_92,930202192,1511808.0
41,2022,12/31/2021,2,12,92,12_92,1231202192,1539919.0
42,2022,03/31/2022,3,12,92,12_92,331202292,1385513.0
43,2022,06/30/2022,4,12,92,12_92,630202292,1135789.0
0,2012,09/30/2011,1,12,93,12_93,930201193,2956257.45
1,2012,12/31/2011,2,12,93,12_93,1231201193,2912722.0
2,2012,03/31/2012,3,12,93,12_93,331201293,3237051.0
3,2012,06/30/2012,4,12,93,12_93,630201293,1979471.0
4,2013,09/30/2012,1,12,93,12_93,930201293,2455821.0
5,2013,12/31/2012,2,12,93,12_93,1231201293,2154284.0
6,2013,03/31/2013,3,12,93,12_93,331201393,2192393.0
7,2013,06/30/2013,4,12,93,12_93,630201393,1758955.0
8,2014,09/30/2013,1,12,93,12_93,930201393,2009155.0
9,2014,12/31/2013,2,12,93,12_93,1231201393,2139006.0
10,2014,03/31/2014,3,12,93,12_93,331201493,3072158.0
11,2014,06/30/2014,4,12,93,12_93,630201493,2262301.0
12,2015,09/30/2014,1,12,93,12_93,930201493,2766122.0
13,2015,12/31/2014,2,12,93,12_93,1231201493,2876919.0
14,2015,03/31/2015,3,12,93,12_93,331201593,2771278.0
15,2015,06/30/2015,4,12,93,12_93,630201593,2145607.0
16,2016,09/30/2015,1,12,93,12_93,930201593,2740893.0
17,2016,12/31/2015,2,12,93,12_93,1231201593,2895335.0
18,2016,03/31/2016,3,12,93,12_93,331201693,2934253.0
19,2016,06/30/2016,4,12,93,12_93,630201693,1947673.0
20,2016,09/30/2016,1,12,93,12_93,930201693,2696045.0
21,2016,12/31/2016,2,12,93,12_93,1231201693,2770494.0
22,2017,03/31/2017,3,12,93,12_93,331201793,2621809.0
23,2017,06/30/2017,4,12,93,12_93,630201793,2085245.0
24,2018,09/30/2017,1,12,93,12_93,930201793,2432438.0
25,2018,12/31/2017,2,12,93,12_93,1231201793,2747992.0
26,2018,03/31/2018,3,12,93,12_93,331201893,2625222.0
27,2018,06/30/2018,4,12,93,12_93,630201893,1862658.0
28,2019,09/30/2018,1,12,93,12_93,930201893,2706042.0
29,2019,12/31/2018,2,12,93,12_93,1231201893,2613595.0
30,2019,03/31/2019,3,12,93,12_93,331201993,2595639.0
31,2019,06/30/2019,4,12,93,12_93,630201993,2074390.0
32,2020,09/30/2019,1,12,93,12_93,930201993,2377018.0
33,2020,12/31/2019,2,12,93,12_93,1231201993,2520904.0
34,2020,03/31/2020,3,12,93,12_93,331202093,2669967.0
35,2020,06/30/2020,4,12,93,12_93,630202093,1999603.0
36,2021,09/30/2020,1,12,93,12_93,930202093,2175863.0
37,2021,12/31/2020,2,12,93,12_93,1231202093,2644142.0
38,2021,03/31/2021,3,12,93,12_93,331202193,2622795.0
39,2021,06/30/2021,4,12,93,12_93,630202193,1832715.0
40,2022,09/30/2021,1,12,93,12_93,930202193,2535535.0
41,2022,12/31/2021,2,12,93,12_93,1231202193,2840770.0
42,2022,03/31/2022,3,12,93,12_93,331202293,2520886.0
43,2022,06/30/2022,4,12,93,12_93,630202293,1856513.0
0,2012,09/30/2011,1,12,94,12_94,930201194,966866.05
1,2012,12/31/2011,2,12,94,12_94,1231201194,771253.0
2,2012,03/31/2012,3,12,94,12_94,331201294,597908.0
3,2012,06/30/2012,4,12,94,12_94,630201294,593257.0
4,2013,09/30/2012,1,12,94,12_94,930201294,758085.0
5,2013,12/31/2012,2,12,94,12_94,1231201294,699472.0
6,2013,03/31/2013,3,12,94,12_94,331201394,634209.0
7,2013,06/30/2013,4,12,94,12_94,630201394,611152.0
8,2014,09/30/2013,1,12,94,12_94,930201394,835402.0
9,2014,12/31/2013,2,12,94,12_94,1231201394,665054.0
10,2014,03/31/2014,3,12,94,12_94,331201494,523252.0
11,2014,06/30/2014,4,12,94,12_94,630201494,451658.0
12,2015,09/30/2014,1,12,94,12_94,930201494,616877.0
13,2015,12/31/2014,2,12,94,12_94,1231201494,609100.0
14,2015,03/31/2015,3,12,94,12_94,331201594,551293.0
15,2015,06/30/2015,4,12,94,12_94,630201594,504345.0
16,2016,09/30/2015,1,12,94,12_94,930201594,674866.0
17,2016,12/31/2015,2,12,94,12_94,1231201594,595382.0
18,2016,03/31/2016,3,12,94,12_94,331201694,627929.0
19,2016,06/30/2016,4,12,94,12_94,630201694,478891.0
20,2016,09/30/2016,1,12,94,12_94,930201694,592229.0
21,2016,12/31/2016,2,12,94,12_94,1231201694,551685.0
22,2017,03/31/2017,3,12,94,12_94,331201794,562591.0
23,2017,06/30/2017,4,12,94,12_94,630201794,486988.0
24,2018,09/30/2017,1,12,94,12_94,930201794,549513.0
25,2018,12/31/2017,2,12,94,12_94,1231201794,551782.0
26,2018,03/31/2018,3,12,94,12_94,331201894,537298.0
27,2018,06/30/2018,4,12,94,12_94,630201894,489057.0
28,2019,09/30/2018,1,12,94,12_94,930201894,632019.0
29,2019,12/31/2018,2,12,94,12_94,1231201894,526328.0
30,2019,03/31/2019,3,12,94,12_94,331201994,542436.0
31,2019,06/30/2019,4,12,94,12_94,630201994,474906.0
32,2020,09/30/2019,1,12,94,12_94,930201994,521127.0
33,2020,12/31/2019,2,12,94,12_94,1231201994,566885.0
34,2020,03/31/2020,3,12,94,12_94,331202094,439551.0
35,2020,06/30/2020,4,12,94,12_94,630202094,446541.0
36,2021,09/30/2020,1,12,94,12_94,930202094,577138.0
37,2021,12/31/2020,2,12,94,12_94,1231202094,532948.0
38,2021,03/31/2021,3,12,94,12_94,331202194,516319.0
39,2021,06/30/2021,4,12,94,12_94,630202194,395933.0
40,2022,09/30/2021,1,12,94,12_94,930202194,474764.0
41,2022,12/31/2021,2,12,94,12_94,1231202194,473057.0
42,2022,03/31/2022,3,12,94,12_94,331202294,434257.0
43,2022,06/30/2022,4,12,94,12_94,630202294,431278.0
0,2012,09/30/2011,1,12,7,12_7,93020117,676538.13
1,2012,12/31/2011,2,12,7,12_7,123120117,1380784.0
2,2012,03/31/2012,3,12,7,12_7,33120127,1971414.0
3,2012,06/30/2012,4,12,7,12_7,63020127,295714.0
4,2013,09/30/2012,1,12,7,12_7,93020127,335641.0
5,2013,12/31/2012,2,12,7,12_7,123120127,331594.0
6,2013,03/31/2013,3,12,7,12_7,33120137,380345.0
7,2013,06/30/2013,4,12,7,12_7,63020137,378883.0
8,2014,09/30/2013,1,12,7,12_7,93020137,403439.0
9,2014,12/31/2013,2,12,7,12_7,123120137,533827.0
10,2014,03/31/2014,3,12,7,12_7,33120147,1476143.0
11,2014,06/30/2014,4,12,7,12_7,63020147,1082594.0
12,2015,09/30/2014,1,12,7,12_7,93020147,1471698.0
13,2015,12/31/2014,2,12,7,12_7,123120147,1806240.0
14,2015,03/31/2015,3,12,7,12_7,33120157,1042463.0
15,2015,06/30/2015,4,12,7,12_7,63020157,665294.0
16,2016,09/30/2015,1,12,7,12_7,93020157,1033626.0
17,2016,12/31/2015,2,12,7,12_7,123120157,1471962.0
18,2016,03/31/2016,3,12,7,12_7,33120167,1218398.0
19,2016,06/30/2016,4,12,7,12_7,63020167,460889.0
20,2016,09/30/2016,1,12,7,12_7,93020167,1070155.0
21,2016,12/31/2016,2,12,7,12_7,123120167,1383393.0
22,2017,03/31/2017,3,12,7,12_7,33120177,1102548.0
23,2017,06/30/2017,4,12,7,12_7,63020177,795599.0
24,2018,09/30/2017,1,12,7,12_7,93020177,1025914.0
25,2018,12/31/2017,2,12,7,12_7,123120177,1330730.0
26,2018,03/31/2018,3,12,7,12_7,33120187,1458469.0
27,2018,06/30/2018,4,12,7,12_7,63020187,730426.0
28,2019,09/30/2018,1,12,7,12_7,93020187,1303942.0
29,2019,12/31/2018,2,12,7,12_7,123120187,1013418.0
30,2019,03/31/2019,3,12,7,12_7,33120197,1003769.0
31,2019,06/30/2019,4,12,7,12_7,63020197,667740.0
32,2020,09/30/2019,1,12,7,12_7,93020197,1180980.0
33,2020,12/31/2019,2,12,7,12_7,123120197,1305075.0
34,2020,03/31/2020,3,12,7,12_7,33120207,1187842.0
35,2020,06/30/2020,4,12,7,12_7,63020207,758381.0
36,2021,09/30/2020,1,12,7,12_7,93020207,1625770.0
37,2021,12/31/2020,2,12,7,12_7,123120207,1570106.0
38,2021,03/31/2021,3,12,7,12_7,33120217,1204946.0
39,2021,06/30/2021,4,12,7,12_7,63020217,834117.0
40,2022,09/30/2021,1,12,7,12_7,93020217,1406744.0
41,2022,12/31/2021,2,12,7,12_7,123120217,1928975.0
42,2022,03/31/2022,3,12,7,12_7,33120227,1162315.0
43,2022,06/30/2022,4,12,7,12_7,63020227,773889.0
0,2012,09/30/2011,1,12,95,12_95,930201195,4275881.24
1,2012,12/31/2011,2,12,95,12_95,1231201195,4462214.0
2,2012,03/31/2012,3,12,95,12_95,331201295,4389507.0
3,2012,06/30/2012,4,12,95,12_95,630201295,3736555.0
4,2013,09/30/2012,1,12,95,12_95,930201295,3899470.0
5,2013,12/31/2012,2,12,95,12_95,1231201295,3233411.0
6,2013,03/31/2013,3,12,95,12_95,331201395,3713701.0
7,2013,06/30/2013,4,12,95,12_95,630201395,3607404.0
8,2014,09/30/2013,1,12,95,12_95,930201395,3764397.0
9,2014,12/31/2013,2,12,95,12_95,1231201395,3496750.0
10,2014,03/31/2014,3,12,95,12_95,331201495,3996168.0
11,2014,06/30/2014,4,12,95,12_95,630201495,3481882.0
12,2015,09/30/2014,1,12,95,12_95,930201495,3545556.0
13,2015,12/31/2014,2,12,95,12_95,1231201495,3905967.0
14,2015,03/31/2015,3,12,95,12_95,331201595,3679307.0
15,2015,06/30/2015,4,12,95,12_95,630201595,3136409.0
16,2016,09/30/2015,1,12,95,12_95,930201595,3508642.0
17,2016,12/31/2015,2,12,95,12_95,1231201595,3677070.0
18,2016,03/31/2016,3,12,95,12_95,331201695,3450469.0
19,2016,06/30/2016,4,12,95,12_95,630201695,3066168.0
20,2016,09/30/2016,1,12,95,12_95,930201695,3582926.0
21,2016,12/31/2016,2,12,95,12_95,1231201695,3479690.0
22,2017,03/31/2017,3,12,95,12_95,331201795,3452354.0
23,2017,06/30/2017,4,12,95,12_95,630201795,2990622.0
24,2018,09/30/2017,1,12,95,12_95,930201795,3250332.0
25,2018,12/31/2017,2,12,95,12_95,1231201795,3538388.0
26,2018,03/31/2018,3,12,95,12_95,331201895,3368416.0
27,2018,06/30/2018,4,12,95,12_95,630201895,3060464.0
28,2019,09/30/2018,1,12,95,12_95,930201895,3637680.0
29,2019,12/31/2018,2,12,95,12_95,1231201895,3572444.0
30,2019,03/31/2019,3,12,95,12_95,331201995,3472946.0
31,2019,06/30/2019,4,12,95,12_95,630201995,2898081.0
32,2020,09/30/2019,1,12,95,12_95,930201995,3244674.0
33,2020,12/31/2019,2,12,95,12_95,1231201995,3095537.0
34,2020,03/31/2020,3,12,95,12_95,331202095,2889626.0
35,2020,06/30/2020,4,12,95,12_95,630202095,2819873.0
36,2021,09/30/2020,1,12,95,12_95,930202095,3448504.0
37,2021,12/31/2020,2,12,95,12_95,1231202095,3135159.0
38,2021,03/31/2021,3,12,95,12_95,331202195,3183877.0
39,2021,06/30/2021,4,12,95,12_95,630202195,2924596.0
40,2022,09/30/2021,1,12,95,12_95,930202195,2976612.0
41,2022,12/31/2021,2,12,95,12_95,1231202195,2845871.0
42,2022,03/31/2022,3,12,95,12_95,331202295,2748211.0
43,2022,06/30/2022,4,12,95,12_95,630202295,2571108.0
0,2012,09/30/2011,1,12,96,12_96,930201196,2425758.17
1,2012,12/31/2011,2,12,96,12_96,1231201196,1995051.0
2,2012,03/31/2012,3,12,96,12_96,331201296,1926641.0
3,2012,06/30/2012,4,12,96,12_96,630201296,1248252.0
4,2013,09/30/2012,1,12,96,12_96,930201296,1469818.0
5,2013,12/31/2012,2,12,96,12_96,1231201296,1379638.0
6,2013,03/31/2013,3,12,96,12_96,331201396,1321253.0
7,2013,06/30/2013,4,12,96,12_96,630201396,1043388.0
8,2014,09/30/2013,1,12,96,12_96,930201396,1235384.0
9,2014,12/31/2013,2,12,96,12_96,1231201396,1241974.0
10,2014,03/31/2014,3,12,96,12_96,331201496,2776396.0
11,2014,06/30/2014,4,12,96,12_96,630201496,2006239.0
12,2015,09/30/2014,1,12,96,12_96,930201496,2515738.0
13,2015,12/31/2014,2,12,96,12_96,1231201496,2396149.0
14,2015,03/31/2015,3,12,96,12_96,331201596,2202751.0
15,2015,06/30/2015,4,12,96,12_96,630201596,2079226.0
16,2016,09/30/2015,1,12,96,12_96,930201596,2602248.0
17,2016,12/31/2015,2,12,96,12_96,1231201596,2053839.0
18,2016,03/31/2016,3,12,96,12_96,331201696,4004016.0
19,2016,06/30/2016,4,12,96,12_96,630201696,1776530.0
20,2016,09/30/2016,1,12,96,12_96,930201696,1895537.0
21,2016,12/31/2016,2,12,96,12_96,1231201696,1770709.0
22,2017,03/31/2017,3,12,96,12_96,331201796,1879055.0
23,2017,06/30/2017,4,12,96,12_96,630201796,1782324.0
24,2018,09/30/2017,1,12,96,12_96,930201796,1891920.0
25,2018,12/31/2017,2,12,96,12_96,1231201796,1811254.0
26,2018,03/31/2018,3,12,96,12_96,331201896,2117434.0
27,2018,06/30/2018,4,12,96,12_96,630201896,1601442.0
28,2019,09/30/2018,1,12,96,12_96,930201896,2832201.0
29,2019,12/31/2018,2,12,96,12_96,1231201896,2502956.0
30,2019,03/31/2019,3,12,96,12_96,331201996,2670446.0
31,2019,06/30/2019,4,12,96,12_96,630201996,2325522.0
32,2020,09/30/2019,1,12,96,12_96,930201996,2378283.0
33,2020,12/31/2019,2,12,96,12_96,1231201996,2141016.0
34,2020,03/31/2020,3,12,96,12_96,331202096,1971733.0
35,2020,06/30/2020,4,12,96,12_96,630202096,2182771.0
36,2021,09/30/2020,1,12,96,12_96,930202096,2461048.0
37,2021,12/31/2020,2,12,96,12_96,1231202096,2441883.0
38,2021,03/31/2021,3,12,96,12_96,331202196,2252117.0
39,2021,06/30/2021,4,12,96,12_96,630202196,2372090.0
40,2022,09/30/2021,1,12,96,12_96,930202196,2302907.0
41,2022,12/31/2021,2,12,96,12_96,1231202196,2227868.0
42,2022,03/31/2022,3,12,96,12_96,331202296,2195871.0
43,2022,06/30/2022,4,12,96,12_96,630202296,1181953.0
0,2012,09/30/2011,1,13,97,13_97,930201197,305418.06
1,2012,12/31/2011,2,13,97,13_97,1231201197,195159.0
2,2012,03/31/2012,3,13,97,13_97,331201297,178420.0
3,2012,06/30/2012,4,13,97,13_97,630201297,271825.0
4,2013,09/30/2012,1,13,97,13_97,930201297,348686.0
5,2013,12/31/2012,2,13,97,13_97,1231201297,325426.0
6,2013,03/31/2013,3,13,97,13_97,331201397,274918.0
7,2013,06/30/2013,4,13,97,13_97,630201397,293397.0
8,2014,09/30/2013,1,13,97,13_97,930201397,306452.0
9,2014,12/31/2013,2,13,97,13_97,1231201397,353491.0
10,2014,03/31/2014,3,13,97,13_97,331201497,222624.0
11,2014,06/30/2014,4,13,97,13_97,630201497,178137.0
12,2015,09/30/2014,1,13,97,13_97,930201497,359122.0
13,2015,12/31/2014,2,13,97,13_97,1231201497,261118.0
14,2015,03/31/2015,3,13,97,13_97,331201597,212942.0
15,2015,06/30/2015,4,13,97,13_97,630201597,198478.0
16,2016,09/30/2015,1,13,97,13_97,930201597,365129.0
17,2016,12/31/2015,2,13,97,13_97,1231201597,238438.0
18,2016,03/31/2016,3,13,97,13_97,331201697,234473.0
19,2016,06/30/2016,4,13,97,13_97,630201697,202373.0
20,2016,09/30/2016,1,13,97,13_97,930201697,318250.0
21,2016,12/31/2016,2,13,97,13_97,1231201697,259455.0
22,2017,03/31/2017,3,13,97,13_97,331201797,179831.0
23,2017,06/30/2017,4,13,97,13_97,630201797,219079.0
24,2018,09/30/2017,1,13,97,13_97,930201797,208106.0
25,2018,12/31/2017,2,13,97,13_97,1231201797,274397.0
26,2018,03/31/2018,3,13,97,13_97,331201897,160558.0
27,2018,06/30/2018,4,13,97,13_97,630201897,165630.0
28,2019,09/30/2018,1,13,97,13_97,930201897,273684.0
29,2019,12/31/2018,2,13,97,13_97,1231201897,169625.0
30,2019,03/31/2019,3,13,97,13_97,331201997,180285.0
31,2019,06/30/2019,4,13,97,13_97,630201997,195414.0
32,2020,09/30/2019,1,13,97,13_97,930201997,342730.0
33,2020,12/31/2019,2,13,97,13_97,1231201997,189051.0
34,2020,03/31/2020,3,13,97,13_97,331202097,165285.0
35,2020,06/30/2020,4,13,97,13_97,630202097,178632.0
36,2021,09/30/2020,1,13,97,13_97,930202097,300579.0
37,2021,12/31/2020,2,13,97,13_97,1231202097,189295.0
38,2021,03/31/2021,3,13,97,13_97,331202197,170327.0
39,2021,06/30/2021,4,13,97,13_97,630202197,191985.0
40,2022,09/30/2021,1,13,97,13_97,930202197,370396.0
41,2022,12/31/2021,2,13,97,13_97,1231202197,400355.0
42,2022,03/31/2022,3,13,97,13_97,331202297,303454.0
43,2022,06/30/2022,4,13,97,13_97,630202297,274091.0
