,City,Financial Year,Quarter Ending,Quarter,key
3234,685,2024,12/31/2023,2,12312023685
3235,685,2024,09/30/2023,1,9302023685
3236,685,2023,06/30/2023,4,6302023685
3237,685,2023,03/31/2023,3,3312023685
3238,685,2023,12/31/2022,2,12312022685
3239,685,2023,09/30/2022,1,9302022685
3240,687,2024,12/31/2023,2,12312023687
3241,687,2024,09/30/2023,1,9302023687
3242,687,2023,06/30/2023,4,6302023687
3243,687,2023,03/31/2023,3,3312023687
3244,687,2023,12/31/2022,2,12312022687
3245,687,2023,09/30/2022,1,9302022687
3246,688,2024,12/31/2023,2,12312023688
3247,688,2024,09/30/2023,1,9302023688
3248,688,2023,06/30/2023,4,6302023688
3249,688,2023,03/31/2023,3,3312023688
3250,688,2023,12/31/2022,2,12312022688
3251,688,2023,09/30/2022,1,9302022688
3252,689,2024,12/31/2023,2,12312023689
3253,689,2024,09/30/2023,1,9302023689
3254,689,2023,06/30/2023,4,6302023689
3255,689,2023,03/31/2023,3,3312023689
3256,689,2023,12/31/2022,2,12312022689
3257,689,2023,09/30/2022,1,9302022689
3258,690,2024,12/31/2023,2,12312023690
3259,690,2024,09/30/2023,1,9302023690
3260,690,2023,06/30/2023,4,6302023690
3261,690,2023,03/31/2023,3,3312023690
3262,690,2023,12/31/2022,2,12312022690
3263,690,2023,09/30/2022,1,9302022690
3264,694,2024,12/31/2023,2,12312023694
3265,694,2024,09/30/2023,1,9302023694
3266,694,2023,06/30/2023,4,6302023694
3267,694,2023,03/31/2023,3,3312023694
3268,694,2023,12/31/2022,2,12312022694
3269,694,2023,09/30/2022,1,9302022694
3270,696,2024,12/31/2023,2,12312023696
3271,696,2024,09/30/2023,1,9302023696
3272,696,2023,06/30/2023,4,6302023696
3273,696,2023,03/31/2023,3,3312023696
3274,696,2023,12/31/2022,2,12312022696
3275,696,2023,09/30/2022,1,9302022696
3276,697,2024,12/31/2023,2,12312023697
3277,697,2024,09/30/2023,1,9302023697
3278,697,2023,06/30/2023,4,6302023697
3279,697,2023,03/31/2023,3,3312023697
3280,697,2023,12/31/2022,2,12312022697
3281,697,2023,09/30/2022,1,9302022697
3282,698,2024,12/31/2023,2,12312023698
3283,698,2024,09/30/2023,1,9302023698
3284,698,2023,06/30/2023,4,6302023698
3285,698,2023,03/31/2023,3,3312023698
3286,698,2023,12/31/2022,2,12312022698
3287,698,2023,09/30/2022,1,9302022698
3288,699,2024,12/31/2023,2,12312023699
3289,699,2024,09/30/2023,1,9302023699
3290,699,2023,06/30/2023,4,6302023699
3291,699,2023,03/31/2023,3,3312023699
3292,699,2023,12/31/2022,2,12312022699
3293,699,2023,09/30/2022,1,9302022699
3294,700,2024,12/31/2023,2,12312023700
3295,700,2024,09/30/2023,1,9302023700
3296,700,2023,06/30/2023,4,6302023700
3297,700,2023,03/31/2023,3,3312023700
3298,700,2023,12/31/2022,2,12312022700
3299,700,2023,09/30/2022,1,9302022700
3300,701,2024,12/31/2023,2,12312023701
3301,701,2024,09/30/2023,1,9302023701
3302,701,2023,06/30/2023,4,6302023701
3303,701,2023,03/31/2023,3,3312023701
3304,701,2023,12/31/2022,2,12312022701
3305,701,2023,09/30/2022,1,9302022701
3306,702,2024,12/31/2023,2,12312023702
3307,702,2024,09/30/2023,1,9302023702
3308,702,2023,06/30/2023,4,6302023702
3309,702,2023,03/31/2023,3,3312023702
3310,702,2023,12/31/2022,2,12312022702
3311,702,2023,09/30/2022,1,9302022702
3312,703,2024,12/31/2023,2,12312023703
3313,703,2024,09/30/2023,1,9302023703
3314,703,2023,06/30/2023,4,6302023703
3315,703,2023,03/31/2023,3,3312023703
3316,703,2023,12/31/2022,2,12312022703
3317,703,2023,09/30/2022,1,9302022703
3318,705,2024,12/31/2023,2,12312023705
3319,705,2024,09/30/2023,1,9302023705
3320,705,2023,06/30/2023,4,6302023705
3321,705,2023,03/31/2023,3,3312023705
3322,705,2023,12/31/2022,2,12312022705
3323,705,2023,09/30/2022,1,9302022705
3324,706,2024,12/31/2023,2,12312023706
3325,706,2024,09/30/2023,1,9302023706
3326,706,2023,06/30/2023,4,6302023706
3327,706,2023,03/31/2023,3,3312023706
3328,706,2023,12/31/2022,2,12312022706
3329,706,2023,09/30/2022,1,9302022706
3330,707,2024,12/31/2023,2,12312023707
3331,707,2024,09/30/2023,1,9302023707
3332,707,2023,06/30/2023,4,6302023707
3333,707,2023,03/31/2023,3,3312023707
3334,707,2023,12/31/2022,2,12312022707
3335,707,2023,09/30/2022,1,9302022707
3336,708,2024,12/31/2023,2,12312023708
3337,708,2024,09/30/2023,1,9302023708
3338,708,2023,06/30/2023,4,6302023708
3339,708,2023,03/31/2023,3,3312023708
3340,708,2023,12/31/2022,2,12312022708
3341,708,2023,09/30/2022,1,9302022708
3342,709,2024,12/31/2023,2,12312023709
3343,709,2024,09/30/2023,1,9302023709
3344,709,2023,06/30/2023,4,6302023709
3345,709,2023,03/31/2023,3,3312023709
3346,709,2023,12/31/2022,2,12312022709
3347,709,2023,09/30/2022,1,9302022709
3348,710,2024,12/31/2023,2,12312023710
3349,710,2024,09/30/2023,1,9302023710
3350,710,2023,06/30/2023,4,6302023710
3351,710,2023,03/31/2023,3,3312023710
3352,710,2023,12/31/2022,2,12312022710
3353,710,2023,09/30/2022,1,9302022710
3354,711,2024,12/31/2023,2,12312023711
3355,711,2024,09/30/2023,1,9302023711
3356,711,2023,06/30/2023,4,6302023711
3357,711,2023,03/31/2023,3,3312023711
3358,711,2023,12/31/2022,2,12312022711
3359,711,2023,09/30/2022,1,9302022711
3360,713,2024,12/31/2023,2,12312023713
3361,713,2024,09/30/2023,1,9302023713
3362,713,2023,06/30/2023,4,6302023713
3363,713,2023,03/31/2023,3,3312023713
3364,713,2023,12/31/2022,2,12312022713
3365,713,2023,09/30/2022,1,9302022713
3366,714,2024,12/31/2023,2,12312023714
3367,714,2024,09/30/2023,1,9302023714
3368,714,2023,06/30/2023,4,6302023714
3369,714,2023,03/31/2023,3,3312023714
3370,714,2023,12/31/2022,2,12312022714
3371,714,2023,09/30/2022,1,9302022714
3372,715,2024,12/31/2023,2,12312023715
3373,715,2024,09/30/2023,1,9302023715
3374,715,2023,06/30/2023,4,6302023715
3375,715,2023,03/31/2023,3,3312023715
3376,715,2023,12/31/2022,2,12312022715
3377,715,2023,09/30/2022,1,9302022715
3378,716,2024,12/31/2023,2,12312023716
3379,716,2024,09/30/2023,1,9302023716
3380,716,2023,06/30/2023,4,6302023716
3381,716,2023,03/31/2023,3,3312023716
3382,716,2023,12/31/2022,2,12312022716
3383,716,2023,09/30/2022,1,9302022716
3384,717,2024,12/31/2023,2,12312023717
3385,717,2024,09/30/2023,1,9302023717
3386,717,2023,06/30/2023,4,6302023717
3387,717,2023,03/31/2023,3,3312023717
3388,717,2023,12/31/2022,2,12312022717
3389,717,2023,09/30/2022,1,9302022717
3390,718,2024,12/31/2023,2,12312023718
3391,718,2024,09/30/2023,1,9302023718
3392,718,2023,06/30/2023,4,6302023718
3393,718,2023,03/31/2023,3,3312023718
3394,718,2023,12/31/2022,2,12312022718
3395,718,2023,09/30/2022,1,9302022718
3396,719,2024,12/31/2023,2,12312023719
3397,719,2024,09/30/2023,1,9302023719
3398,719,2023,06/30/2023,4,6302023719
3399,719,2023,03/31/2023,3,3312023719
3400,719,2023,12/31/2022,2,12312022719
3401,719,2023,09/30/2022,1,9302022719
3402,720,2024,12/31/2023,2,12312023720
3403,720,2024,09/30/2023,1,9302023720
3404,720,2023,06/30/2023,4,6302023720
3405,720,2023,03/31/2023,3,3312023720
3406,720,2023,12/31/2022,2,12312022720
3407,720,2023,09/30/2022,1,9302022720
3408,721,2024,12/31/2023,2,12312023721
3409,721,2024,09/30/2023,1,9302023721
3410,721,2023,06/30/2023,4,6302023721
3411,721,2023,03/31/2023,3,3312023721
3412,721,2023,12/31/2022,2,12312022721
3413,721,2023,09/30/2022,1,9302022721
3414,722,2024,12/31/2023,2,12312023722
3415,722,2024,09/30/2023,1,9302023722
3416,722,2023,06/30/2023,4,6302023722
3417,722,2023,03/31/2023,3,3312023722
3418,722,2023,12/31/2022,2,12312022722
3419,722,2023,09/30/2022,1,9302022722
3420,723,2024,12/31/2023,2,12312023723
3421,723,2024,09/30/2023,1,9302023723
3422,723,2023,06/30/2023,4,6302023723
3423,723,2023,03/31/2023,3,3312023723
3424,723,2023,12/31/2022,2,12312022723
3425,723,2023,09/30/2022,1,9302022723
3426,725,2024,12/31/2023,2,12312023725
3427,725,2024,09/30/2023,1,9302023725
3428,725,2023,06/30/2023,4,6302023725
3429,725,2023,03/31/2023,3,3312023725
3430,725,2023,12/31/2022,2,12312022725
3431,725,2023,09/30/2022,1,9302022725
3432,726,2024,12/31/2023,2,12312023726
3433,726,2024,09/30/2023,1,9302023726
3434,726,2023,06/30/2023,4,6302023726
3435,726,2023,03/31/2023,3,3312023726
3436,726,2023,12/31/2022,2,12312022726
3437,726,2023,09/30/2022,1,9302022726
3438,727,2024,12/31/2023,2,12312023727
3439,727,2024,09/30/2023,1,9302023727
3440,727,2023,06/30/2023,4,6302023727
3441,727,2023,03/31/2023,3,3312023727
3442,727,2023,12/31/2022,2,12312022727
3443,727,2023,09/30/2022,1,9302022727
3444,728,2024,12/31/2023,2,12312023728
3445,728,2024,09/30/2023,1,9302023728
3446,728,2023,06/30/2023,4,6302023728
3447,728,2023,03/31/2023,3,3312023728
3448,728,2023,12/31/2022,2,12312022728
3449,728,2023,09/30/2022,1,9302022728
3450,729,2024,12/31/2023,2,12312023729
3451,729,2024,09/30/2023,1,9302023729
3452,729,2023,06/30/2023,4,6302023729
3453,729,2023,03/31/2023,3,3312023729
3454,729,2023,12/31/2022,2,12312022729
3455,729,2023,09/30/2022,1,9302022729
3456,730,2024,12/31/2023,2,12312023730
3457,730,2024,09/30/2023,1,9302023730
3458,730,2023,06/30/2023,4,6302023730
3459,730,2023,03/31/2023,3,3312023730
3460,730,2023,12/31/2022,2,12312022730
3461,730,2023,09/30/2022,1,9302022730
3462,731,2024,12/31/2023,2,12312023731
3463,731,2024,09/30/2023,1,9302023731
3464,731,2023,06/30/2023,4,6302023731
3465,731,2023,03/31/2023,3,3312023731
3466,731,2023,12/31/2022,2,12312022731
3467,731,2023,09/30/2022,1,9302022731
3468,732,2024,12/31/2023,2,12312023732
3469,732,2024,09/30/2023,1,9302023732
3470,732,2023,06/30/2023,4,6302023732
3471,732,2023,03/31/2023,3,3312023732
3472,732,2023,12/31/2022,2,12312022732
3473,732,2023,09/30/2022,1,9302022732
3474,733,2024,12/31/2023,2,12312023733
3475,733,2024,09/30/2023,1,9302023733
3476,733,2023,06/30/2023,4,6302023733
3477,733,2023,03/31/2023,3,3312023733
3478,733,2023,12/31/2022,2,12312022733
3479,733,2023,09/30/2022,1,9302022733
3480,734,2024,12/31/2023,2,12312023734
3481,734,2024,09/30/2023,1,9302023734
3482,734,2023,06/30/2023,4,6302023734
3483,734,2023,03/31/2023,3,3312023734
3484,734,2023,12/31/2022,2,12312022734
3485,734,2023,09/30/2022,1,9302022734
3486,735,2024,12/31/2023,2,12312023735
3487,735,2024,09/30/2023,1,9302023735
3488,735,2023,06/30/2023,4,6302023735
3489,735,2023,03/31/2023,3,3312023735
3490,735,2023,12/31/2022,2,12312022735
3491,735,2023,09/30/2022,1,9302022735
3492,738,2024,12/31/2023,2,12312023738
3493,738,2024,09/30/2023,1,9302023738
3494,738,2023,06/30/2023,4,6302023738
3495,738,2023,03/31/2023,3,3312023738
3496,738,2023,12/31/2022,2,12312022738
3497,738,2023,09/30/2022,1,9302022738
3498,739,2024,12/31/2023,2,12312023739
3499,739,2024,09/30/2023,1,9302023739
3500,739,2023,06/30/2023,4,6302023739
3501,739,2023,03/31/2023,3,3312023739
3502,739,2023,12/31/2022,2,12312022739
3503,739,2023,09/30/2022,1,9302022739
3504,740,2024,12/31/2023,2,12312023740
3505,740,2024,09/30/2023,1,9302023740
3506,740,2023,06/30/2023,4,6302023740
3507,740,2023,03/31/2023,3,3312023740
3508,740,2023,12/31/2022,2,12312022740
3509,740,2023,09/30/2022,1,9302022740
3510,741,2024,12/31/2023,2,12312023741
3511,741,2024,09/30/2023,1,9302023741
3512,741,2023,06/30/2023,4,6302023741
3513,741,2023,03/31/2023,3,3312023741
3514,741,2023,12/31/2022,2,12312022741
3515,741,2023,09/30/2022,1,9302022741
3516,743,2024,12/31/2023,2,12312023743
3517,743,2024,09/30/2023,1,9302023743
3518,743,2023,06/30/2023,4,6302023743
3519,743,2023,03/31/2023,3,3312023743
3520,743,2023,12/31/2022,2,12312022743
3521,743,2023,09/30/2022,1,9302022743
3522,745,2024,12/31/2023,2,12312023745
3523,745,2024,09/30/2023,1,9302023745
3524,745,2023,06/30/2023,4,6302023745
3525,745,2023,03/31/2023,3,3312023745
3526,745,2023,12/31/2022,2,12312022745
3527,745,2023,09/30/2022,1,9302022745
3528,746,2024,12/31/2023,2,12312023746
3529,746,2024,09/30/2023,1,9302023746
3530,746,2023,06/30/2023,4,6302023746
3531,746,2023,03/31/2023,3,3312023746
3532,746,2023,12/31/2022,2,12312022746
3533,746,2023,09/30/2022,1,9302022746
3534,747,2024,12/31/2023,2,12312023747
3535,747,2024,09/30/2023,1,9302023747
3536,747,2023,06/30/2023,4,6302023747
3537,747,2023,03/31/2023,3,3312023747
3538,747,2023,12/31/2022,2,12312022747
3539,747,2023,09/30/2022,1,9302022747
3540,749,2024,12/31/2023,2,12312023749
3541,749,2024,09/30/2023,1,9302023749
3542,749,2023,06/30/2023,4,6302023749
3543,749,2023,03/31/2023,3,3312023749
3544,749,2023,12/31/2022,2,12312022749
3545,749,2023,09/30/2022,1,9302022749
3546,750,2024,12/31/2023,2,12312023750
3547,750,2024,09/30/2023,1,9302023750
3548,750,2023,06/30/2023,4,6302023750
3549,750,2023,03/31/2023,3,3312023750
3550,750,2023,12/31/2022,2,12312022750
3551,750,2023,09/30/2022,1,9302022750
3552,753,2024,12/31/2023,2,12312023753
3553,753,2024,09/30/2023,1,9302023753
3554,753,2023,06/30/2023,4,6302023753
3555,753,2023,03/31/2023,3,3312023753
3556,753,2023,12/31/2022,2,12312022753
3557,753,2023,09/30/2022,1,9302022753
3558,754,2024,12/31/2023,2,12312023754
3559,754,2024,09/30/2023,1,9302023754
3560,754,2023,06/30/2023,4,6302023754
3561,754,2023,03/31/2023,3,3312023754
3562,754,2023,12/31/2022,2,12312022754
3563,754,2023,09/30/2022,1,9302022754
3564,755,2024,12/31/2023,2,12312023755
3565,755,2024,09/30/2023,1,9302023755
3566,755,2023,06/30/2023,4,6302023755
3567,755,2023,03/31/2023,3,3312023755
3568,755,2023,12/31/2022,2,12312022755
3569,755,2023,09/30/2022,1,9302022755
3570,757,2024,12/31/2023,2,12312023757
3571,757,2024,09/30/2023,1,9302023757
3572,757,2023,06/30/2023,4,6302023757
3573,757,2023,03/31/2023,3,3312023757
3574,757,2023,12/31/2022,2,12312022757
3575,757,2023,09/30/2022,1,9302022757
3576,758,2024,12/31/2023,2,12312023758
3577,758,2024,09/30/2023,1,9302023758
3578,758,2023,06/30/2023,4,6302023758
3579,758,2023,03/31/2023,3,3312023758
3580,758,2023,12/31/2022,2,12312022758
3581,758,2023,09/30/2022,1,9302022758
3582,759,2024,12/31/2023,2,12312023759
3583,759,2024,09/30/2023,1,9302023759
3584,759,2023,06/30/2023,4,6302023759
3585,759,2023,03/31/2023,3,3312023759
3586,759,2023,12/31/2022,2,12312022759
3587,759,2023,09/30/2022,1,9302022759
3588,761,2024,12/31/2023,2,12312023761
3589,761,2024,09/30/2023,1,9302023761
3590,761,2023,06/30/2023,4,6302023761
3591,761,2023,03/31/2023,3,3312023761
3592,761,2023,12/31/2022,2,12312022761
3593,761,2023,09/30/2022,1,9302022761
3594,762,2024,12/31/2023,2,12312023762
3595,762,2024,09/30/2023,1,9302023762
3596,762,2023,06/30/2023,4,6302023762
3597,762,2023,03/31/2023,3,3312023762
3598,762,2023,12/31/2022,2,12312022762
3599,762,2023,09/30/2022,1,9302022762
3600,763,2024,12/31/2023,2,12312023763
3601,763,2024,09/30/2023,1,9302023763
3602,763,2023,06/30/2023,4,6302023763
3603,763,2023,03/31/2023,3,3312023763
3604,763,2023,12/31/2022,2,12312022763
3605,763,2023,09/30/2022,1,9302022763
3606,764,2024,12/31/2023,2,12312023764
3607,764,2024,09/30/2023,1,9302023764
3608,764,2023,06/30/2023,4,6302023764
3609,764,2023,03/31/2023,3,3312023764
3610,764,2023,12/31/2022,2,12312022764
3611,764,2023,09/30/2022,1,9302022764
3612,765,2024,12/31/2023,2,12312023765
3613,765,2024,09/30/2023,1,9302023765
3614,765,2023,06/30/2023,4,6302023765
3615,765,2023,03/31/2023,3,3312023765
3616,765,2023,12/31/2022,2,12312022765
3617,765,2023,09/30/2022,1,9302022765
3618,767,2024,12/31/2023,2,12312023767
3619,767,2024,09/30/2023,1,9302023767
3620,767,2023,06/30/2023,4,6302023767
3621,767,2023,03/31/2023,3,3312023767
3622,767,2023,12/31/2022,2,12312022767
3623,767,2023,09/30/2022,1,9302022767
3624,768,2024,12/31/2023,2,12312023768
3625,768,2024,09/30/2023,1,9302023768
3626,768,2023,06/30/2023,4,6302023768
3627,768,2023,03/31/2023,3,3312023768
3628,768,2023,12/31/2022,2,12312022768
3629,768,2023,09/30/2022,1,9302022768
3630,769,2024,12/31/2023,2,12312023769
3631,769,2024,09/30/2023,1,9302023769
3632,769,2023,06/30/2023,4,6302023769
3633,769,2023,03/31/2023,3,3312023769
3634,769,2023,12/31/2022,2,12312022769
3635,769,2023,09/30/2022,1,9302022769
3636,770,2024,12/31/2023,2,12312023770
3637,770,2024,09/30/2023,1,9302023770
3638,770,2023,06/30/2023,4,6302023770
3639,770,2023,03/31/2023,3,3312023770
3640,770,2023,12/31/2022,2,12312022770
3641,770,2023,09/30/2022,1,9302022770
3642,771,2024,12/31/2023,2,12312023771
3643,771,2024,09/30/2023,1,9302023771
3644,771,2023,06/30/2023,4,6302023771
3645,771,2023,03/31/2023,3,3312023771
3646,771,2023,12/31/2022,2,12312022771
3647,771,2023,09/30/2022,1,9302022771
3648,772,2024,12/31/2023,2,12312023772
3649,772,2024,09/30/2023,1,9302023772
3650,772,2023,06/30/2023,4,6302023772
3651,772,2023,03/31/2023,3,3312023772
3652,772,2023,12/31/2022,2,12312022772
3653,772,2023,09/30/2022,1,9302022772
3654,773,2024,12/31/2023,2,12312023773
3655,773,2024,09/30/2023,1,9302023773
3656,773,2023,06/30/2023,4,6302023773
3657,773,2023,03/31/2023,3,3312023773
3658,773,2023,12/31/2022,2,12312022773
3659,773,2023,09/30/2022,1,9302022773
3660,776,2024,12/31/2023,2,12312023776
3661,776,2024,09/30/2023,1,9302023776
3662,776,2023,06/30/2023,4,6302023776
3663,776,2023,03/31/2023,3,3312023776
3664,776,2023,12/31/2022,2,12312022776
3665,776,2023,09/30/2022,1,9302022776
3666,777,2024,12/31/2023,2,12312023777
3667,777,2024,09/30/2023,1,9302023777
3668,777,2023,06/30/2023,4,6302023777
3669,777,2023,03/31/2023,3,3312023777
3670,777,2023,12/31/2022,2,12312022777
3671,777,2023,09/30/2022,1,9302022777
3672,778,2024,12/31/2023,2,12312023778
3673,778,2024,09/30/2023,1,9302023778
3674,778,2023,06/30/2023,4,6302023778
3675,778,2023,03/31/2023,3,3312023778
3676,778,2023,12/31/2022,2,12312022778
3677,778,2023,09/30/2022,1,9302022778
3678,779,2024,12/31/2023,2,12312023779
3679,779,2024,09/30/2023,1,9302023779
3680,779,2023,06/30/2023,4,6302023779
3681,779,2023,03/31/2023,3,3312023779
3682,779,2023,12/31/2022,2,12312022779
3683,779,2023,09/30/2022,1,9302022779
3684,780,2024,12/31/2023,2,12312023780
3685,780,2024,09/30/2023,1,9302023780
3686,780,2023,06/30/2023,4,6302023780
3687,780,2023,03/31/2023,3,3312023780
3688,780,2023,12/31/2022,2,12312022780
3689,780,2023,09/30/2022,1,9302022780
3690,781,2024,12/31/2023,2,12312023781
3691,781,2024,09/30/2023,1,9302023781
3692,781,2023,06/30/2023,4,6302023781
3693,781,2023,03/31/2023,3,3312023781
3694,781,2023,12/31/2022,2,12312022781
3695,781,2023,09/30/2022,1,9302022781
3696,782,2024,12/31/2023,2,12312023782
3697,782,2024,09/30/2023,1,9302023782
3698,782,2023,06/30/2023,4,6302023782
3699,782,2023,03/31/2023,3,3312023782
3700,782,2023,12/31/2022,2,12312022782
3701,782,2023,09/30/2022,1,9302022782
3702,783,2024,12/31/2023,2,12312023783
3703,783,2024,09/30/2023,1,9302023783
3704,783,2023,06/30/2023,4,6302023783
3705,783,2023,03/31/2023,3,3312023783
3706,783,2023,12/31/2022,2,12312022783
3707,783,2023,09/30/2022,1,9302022783
3708,784,2024,12/31/2023,2,12312023784
3709,784,2024,09/30/2023,1,9302023784
3710,784,2023,06/30/2023,4,6302023784
3711,784,2023,03/31/2023,3,3312023784
3712,784,2023,12/31/2022,2,12312022784
3713,784,2023,09/30/2022,1,9302022784
3714,786,2024,12/31/2023,2,12312023786
3715,786,2024,09/30/2023,1,9302023786
3716,786,2023,06/30/2023,4,6302023786
3717,786,2023,03/31/2023,3,3312023786
3718,786,2023,12/31/2022,2,12312022786
3719,786,2023,09/30/2022,1,9302022786
3720,787,2024,12/31/2023,2,12312023787
3721,787,2024,09/30/2023,1,9302023787
3722,787,2023,06/30/2023,4,6302023787
3723,787,2023,03/31/2023,3,3312023787
3724,787,2023,12/31/2022,2,12312022787
3725,787,2023,09/30/2022,1,9302022787
3726,788,2024,12/31/2023,2,12312023788
3727,788,2024,09/30/2023,1,9302023788
3728,788,2023,06/30/2023,4,6302023788
3729,788,2023,03/31/2023,3,3312023788
3730,788,2023,12/31/2022,2,12312022788
3731,788,2023,09/30/2022,1,9302022788
3732,790,2024,12/31/2023,2,12312023790
3733,790,2024,09/30/2023,1,9302023790
3734,790,2023,06/30/2023,4,6302023790
3735,790,2023,03/31/2023,3,3312023790
3736,790,2023,12/31/2022,2,12312022790
3737,790,2023,09/30/2022,1,9302022790
3738,791,2024,12/31/2023,2,12312023791
3739,791,2024,09/30/2023,1,9302023791
3740,791,2023,06/30/2023,4,6302023791
3741,791,2023,03/31/2023,3,3312023791
3742,791,2023,12/31/2022,2,12312022791
3743,791,2023,09/30/2022,1,9302022791
3744,793,2024,12/31/2023,2,12312023793
3745,793,2024,09/30/2023,1,9302023793
3746,793,2023,06/30/2023,4,6302023793
3747,793,2023,03/31/2023,3,3312023793
3748,793,2023,12/31/2022,2,12312022793
3749,793,2023,09/30/2022,1,9302022793
3750,794,2024,12/31/2023,2,12312023794
3751,794,2024,09/30/2023,1,9302023794
3752,794,2023,06/30/2023,4,6302023794
3753,794,2023,03/31/2023,3,3312023794
3754,794,2023,12/31/2022,2,12312022794
3755,794,2023,09/30/2022,1,9302022794
3756,795,2024,12/31/2023,2,12312023795
3757,795,2024,09/30/2023,1,9302023795
3758,795,2023,06/30/2023,4,6302023795
3759,795,2023,03/31/2023,3,3312023795
3760,795,2023,12/31/2022,2,12312022795
3761,795,2023,09/30/2022,1,9302022795
3762,796,2024,12/31/2023,2,12312023796
3763,796,2024,09/30/2023,1,9302023796
3764,796,2023,06/30/2023,4,6302023796
3765,796,2023,03/31/2023,3,3312023796
3766,796,2023,12/31/2022,2,12312022796
3767,796,2023,09/30/2022,1,9302022796
3768,797,2024,12/31/2023,2,12312023797
3769,797,2024,09/30/2023,1,9302023797
3770,797,2023,06/30/2023,4,6302023797
3771,797,2023,03/31/2023,3,3312023797
3772,797,2023,12/31/2022,2,12312022797
3773,797,2023,09/30/2022,1,9302022797
3774,798,2024,12/31/2023,2,12312023798
3775,798,2024,09/30/2023,1,9302023798
3776,798,2023,06/30/2023,4,6302023798
3777,798,2023,03/31/2023,3,3312023798
3778,798,2023,12/31/2022,2,12312022798
3779,798,2023,09/30/2022,1,9302022798
3780,799,2024,12/31/2023,2,12312023799
3781,799,2024,09/30/2023,1,9302023799
3782,799,2023,06/30/2023,4,6302023799
3783,799,2023,03/31/2023,3,3312023799
3784,799,2023,12/31/2022,2,12312022799
3785,799,2023,09/30/2022,1,9302022799
3786,800,2024,12/31/2023,2,12312023800
3787,800,2024,09/30/2023,1,9302023800
3788,800,2023,06/30/2023,4,6302023800
3789,800,2023,03/31/2023,3,3312023800
3790,800,2023,12/31/2022,2,12312022800
3791,800,2023,09/30/2022,1,9302022800
3792,804,2024,12/31/2023,2,12312023804
3793,804,2024,09/30/2023,1,9302023804
3794,804,2023,06/30/2023,4,6302023804
3795,804,2023,03/31/2023,3,3312023804
3796,804,2023,12/31/2022,2,12312022804
3797,804,2023,09/30/2022,1,9302022804
3798,805,2024,12/31/2023,2,12312023805
3799,805,2024,09/30/2023,1,9302023805
3800,805,2023,06/30/2023,4,6302023805
3801,805,2023,03/31/2023,3,3312023805
3802,805,2023,12/31/2022,2,12312022805
3803,805,2023,09/30/2022,1,9302022805
3804,806,2024,12/31/2023,2,12312023806
3805,806,2024,09/30/2023,1,9302023806
3806,806,2023,06/30/2023,4,6302023806
3807,806,2023,03/31/2023,3,3312023806
3808,806,2023,12/31/2022,2,12312022806
3809,806,2023,09/30/2022,1,9302022806
3810,809,2024,12/31/2023,2,12312023809
3811,809,2024,09/30/2023,1,9302023809
3812,809,2023,06/30/2023,4,6302023809
3813,809,2023,03/31/2023,3,3312023809
3814,809,2023,12/31/2022,2,12312022809
3815,809,2023,09/30/2022,1,9302022809
3816,811,2024,12/31/2023,2,12312023811
3817,811,2024,09/30/2023,1,9302023811
3818,811,2023,06/30/2023,4,6302023811
3819,811,2023,03/31/2023,3,3312023811
3820,811,2023,12/31/2022,2,12312022811
3821,811,2023,09/30/2022,1,9302022811
3822,813,2024,12/31/2023,2,12312023813
3823,813,2024,09/30/2023,1,9302023813
3824,813,2023,06/30/2023,4,6302023813
3825,813,2023,03/31/2023,3,3312023813
3826,813,2023,12/31/2022,2,12312022813
3827,813,2023,09/30/2022,1,9302022813
3828,814,2024,12/31/2023,2,12312023814
3829,814,2024,09/30/2023,1,9302023814
3830,814,2023,06/30/2023,4,6302023814
3831,814,2023,03/31/2023,3,3312023814
3832,814,2023,12/31/2022,2,12312022814
3833,814,2023,09/30/2022,1,9302022814
3834,815,2024,12/31/2023,2,12312023815
3835,815,2024,09/30/2023,1,9302023815
3836,815,2023,06/30/2023,4,6302023815
3837,815,2023,03/31/2023,3,3312023815
3838,815,2023,12/31/2022,2,12312022815
3839,815,2023,09/30/2022,1,9302022815
3840,816,2024,12/31/2023,2,12312023816
3841,816,2024,09/30/2023,1,9302023816
3842,816,2023,06/30/2023,4,6302023816
3843,816,2023,03/31/2023,3,3312023816
3844,816,2023,12/31/2022,2,12312022816
3845,816,2023,09/30/2022,1,9302022816
3846,817,2024,12/31/2023,2,12312023817
3847,817,2024,09/30/2023,1,9302023817
3848,817,2023,06/30/2023,4,6302023817
3849,817,2023,03/31/2023,3,3312023817
3850,817,2023,12/31/2022,2,12312022817
3851,817,2023,09/30/2022,1,9302022817
3852,818,2024,12/31/2023,2,12312023818
3853,818,2024,09/30/2023,1,9302023818
3854,818,2023,06/30/2023,4,6302023818
3855,818,2023,03/31/2023,3,3312023818
3856,818,2023,12/31/2022,2,12312022818
3857,818,2023,09/30/2022,1,9302022818
3858,819,2024,12/31/2023,2,12312023819
3859,819,2024,09/30/2023,1,9302023819
3860,819,2023,06/30/2023,4,6302023819
3861,819,2023,03/31/2023,3,3312023819
3862,819,2023,12/31/2022,2,12312022819
3863,819,2023,09/30/2022,1,9302022819
3864,820,2024,12/31/2023,2,12312023820
3865,820,2024,09/30/2023,1,9302023820
3866,820,2023,06/30/2023,4,6302023820
3867,820,2023,03/31/2023,3,3312023820
3868,820,2023,12/31/2022,2,12312022820
