uid,item_id
161116,20875
161116,145569
30046,25349
30046,55857
30046,20875
30046,145569
161119,25349
161119,55857
161119,20875
161119,145569
292194,25349
292194,55857
292194,20875
292194,145569
161123,25349
161123,55857
161123,20875
161123,145569
30053,25349
30053,55857
30053,20875
30053,145569
30065,25349
30065,55857
30065,20875
30065,145569
30066,25349
30066,55857
30066,20875
30066,145569
292210,25349
292210,55857
292210,20875
292210,145569
30069,25349
30069,55857
30069,20875
30069,145569
161142,25349
161142,55857
161142,20875
161142,145569
292219,25349
292219,55857
292219,20875
292219,145569
161148,25349
161148,55857
161148,20875
161148,145569
292221,25349
292221,55857
292221,20875
292221,145569
292232,25349
292232,55857
292232,20875
292232,145569
161161,25349
161161,55857
161161,20875
161161,145569
30091,25349
30091,55857
30091,20875
30091,145569
30095,25349
30095,55857
30095,20875
30095,145569
30097,25349
30097,55857
30097,20875
30097,145569
292242,25349
292242,55857
292242,20875
292242,145569
292243,25349
292243,55857
292243,20875
292243,145569
292247,25349
292247,55857
292247,20875
292247,145569
30107,25349
30107,55857
30107,20875
30107,145569
30108,25349
30108,55857
30108,20875
30108,145569
292257,25349
292257,55857
292257,20875
292257,145569
161187,25349
161187,55857
161187,20875
161187,145569
30116,25349
30116,55857
30116,20875
30116,145569
161189,25349
161189,55857
161189,20875
161189,145569
292262,25349
292262,55857
292262,20875
292262,145569
292263,25349
292263,55857
292263,20875
292263,145569
161192,25349
161192,55857
161192,20875
161192,145569
292264,25349
292264,55857
292264,20875
292264,145569
30122,25349
30122,55857
30122,20875
30122,145569
161194,25349
161194,55857
161194,20875
161194,145569
30120,25349
30120,55857
30120,20875
30120,145569
161198,25349
161198,55857
161198,20875
161198,145569
30127,25349
30127,55857
30127,20875
30127,145569
292270,25349
292270,55857
292270,20875
292270,145569
292273,25349
292273,55857
292273,20875
292273,145569
161202,25349
161202,55857
161202,20875
161202,145569
292275,25349
292275,55857
292275,20875
292275,145569
161211,25349
161211,55857
161211,20875
161211,145569
30143,25349
30143,55857
30143,20875
30143,145569
30144,25349
30144,55857
30144,20875
30144,145569
30149,25349
30149,55857
30149,20875
30149,145569
161223,25349
161223,55857
161223,20875
161223,145569
161228,25349
161228,55857
161228,20875
161228,145569
161233,25349
161233,55857
161233,20875
161233,145569
292309,25349
292309,55857
292309,20875
292309,145569
161240,25349
161240,55857
161240,20875
161240,145569
292315,25349
292315,55857
292315,20875
292315,145569
30172,25349
30172,55857
30172,20875
30172,145569
161250,25349
161250,55857
161250,20875
161250,145569
30182,25349
30182,55857
30182,20875
30182,145569
292328,25349
292328,55857
292328,20875
292328,145569
292332,25349
292332,55857
292332,20875
292332,145569
30189,25349
30189,55857
30189,20875
30189,145569
30190,25349
30190,55857
30190,20875
30190,145569
161263,25349
161263,55857
161263,20875
161263,145569
30194,25349
30194,55857
30194,20875
30194,145569
292342,25349
292342,55857
292342,20875
292342,145569
292344,25349
292344,55857
292344,20875
292344,145569
30202,25349
30202,55857
30202,20875
30202,145569
292347,25349
292347,55857
292347,20875
292347,145569
292351,25349
292351,55857
292351,20875
292351,145569
161281,25349
161281,55857
161281,20875
161281,145569
30209,25349
30209,55857
30209,20875
30209,145569
30214,25349
30214,55857
30214,20875
30214,145569
161286,25349
161286,55857
161286,20875
161286,145569
161293,25349
161293,55857
161293,20875
161293,145569
30223,25349
30223,55857
30223,20875
30223,145569
161298,25349
161298,55857
161298,20875
161298,145569
30228,25349
30228,55857
30228,20875
30228,145569
30229,25349
30229,55857
30229,20875
30229,145569
292373,25349
292373,55857
292373,20875
292373,145569
30231,25349
30231,55857
30231,20875
30231,145569
292375,25349
292375,55857
292375,20875
292375,145569
30230,25349
30230,55857
30230,20875
30230,145569
161307,25349
161307,55857
161307,20875
161307,145569
161323,25349
161323,55857
161323,20875
161323,145569
30251,25349
30251,55857
30251,20875
30251,145569
292397,25349
292397,55857
292397,20875
292397,145569
161326,25349
161326,55857
161326,20875
161326,145569
30260,25349
30260,55857
30260,20875
30260,145569
161335,25349
161335,55857
161335,20875
161335,145569
292408,25349
292408,55857
292408,20875
292408,145569
292414,25349
292414,55857
292414,20875
292414,145569
30270,25349
30270,55857
30270,20875
30270,145569
292416,25349
292416,55857
292416,20875
292416,145569
161344,25349
161344,55857
161344,20875
161344,145569
161347,25349
161347,55857
161347,20875
161347,145569
292419,25349
292419,55857
292419,20875
292419,145569
30277,25349
30277,55857
30277,20875
30277,145569
292422,25349
292422,55857
292422,20875
292422,145569
292423,25349
292423,55857
292423,20875
292423,145569
30280,25349
30280,55857
30280,20875
30280,145569
292428,25349
292428,55857
292428,20875
292428,145569
292433,25349
292433,55857
292433,20875
292433,145569
161364,25349
161364,55857
161364,20875
161364,145569
30296,25349
30296,55857
30296,20875
30296,145569
292445,25349
292445,55857
292445,20875
292445,145569
292451,25349
292451,55857
292451,20875
292451,145569
30308,25349
30308,55857
30308,20875
30308,145569
30307,25349
30307,55857
30307,20875
30307,145569
292454,25349
292454,55857
292454,20875
292454,145569
30313,25349
30313,55857
30313,20875
30313,145569
30314,25349
30314,55857
30314,20875
30314,145569
161385,25349
161385,55857
161385,20875
161385,145569
30322,25349
30322,55857
30322,20875
30322,145569
30331,25349
30331,55857
30331,20875
30331,145569
161409,25349
161409,55857
161409,20875
161409,145569
30342,25349
30342,55857
30342,20875
30342,145569
292487,25349
292487,55857
292487,20875
292487,145569
30347,25349
30347,55857
30347,20875
30347,145569
161421,25349
161421,55857
161421,20875
161421,145569
292494,25349
292494,55857
292494,20875
292494,145569
292495,25349
292495,55857
292495,20875
292495,145569
30359,25349
30359,55857
30359,20875
30359,145569
292504,25349
292504,55857
292504,20875
292504,145569
161433,25349
161433,55857
161433,20875
161433,145569
161434,25349
161434,55857
161434,20875
161434,145569
292506,25349
292506,55857
292506,20875
292506,145569
161431,25349
161431,55857
161431,20875
161431,145569
30367,25349
30367,55857
30367,20875
30367,145569
30373,25349
30373,55857
30373,20875
30373,145569
161448,25349
161448,55857
161448,20875
161448,145569
30377,25349
30377,55857
30377,20875
30377,145569
161450,25349
161450,55857
161450,20875
161450,145569
292522,25349
292522,55857
292522,20875
292522,145569
161452,25349
161452,55857
161452,20875
161452,145569
161455,25349
161455,55857
161455,20875
161455,145569
292529,25349
292529,55857
292529,20875
292529,145569
292531,25349
292531,55857
292531,20875
292531,145569
161460,25349
161460,55857
161460,20875
161460,145569
30387,25349
30387,55857
30387,20875
30387,145569
292533,25349
292533,55857
292533,20875
292533,145569
30392,25349
30392,55857
30392,20875
30392,145569
292537,25349
292537,55857
292537,20875
292537,145569
292538,25349
292538,55857
292538,20875
292538,145569
161466,25349
161466,55857
161466,20875
161466,145569
292536,25349
292536,55857
292536,20875
292536,145569
292540,25349
292540,55857
292540,20875
292540,145569
292542,25349
292542,55857
292542,20875
292542,145569
292549,25349
292549,55857
292549,20875
292549,145569
292553,25349
292553,55857
292553,20875
292553,145569
161482,25349
161482,55857
161482,20875
161482,145569
292556,25349
292556,55857
292556,20875
292556,145569
30413,25349
30413,55857
30413,20875
30413,145569
30412,25349
30412,55857
30412,20875
30412,145569
292562,25349
292562,55857
292562,20875
292562,145569
161491,25349
161491,55857
161491,20875
161491,145569
30420,25349
30420,55857
30420,20875
30420,145569
292565,25349
292565,55857
292565,20875
292565,145569
161496,25349
161496,55857
161496,20875
161496,145569
161500,25349
161500,55857
161500,20875
161500,145569
30431,25349
30431,55857
30431,20875
30431,145569
161507,25349
161507,55857
161507,20875
161507,145569
292580,25349
292580,55857
292580,20875
292580,145569
161512,25349
161512,55857
161512,20875
161512,145569
161515,25349
161515,55857
161515,20875
161515,145569
292587,25349
292587,55857
292587,20875
292587,145569
161517,25349
161517,55857
161517,20875
161517,145569
292589,25349
292589,55857
292589,20875
292589,145569
30447,25349
30447,55857
30447,20875
30447,145569
292592,25349
292592,55857
292592,20875
292592,145569
292588,25349
292588,55857
292588,20875
292588,145569
30451,25349
30451,55857
30451,20875
30451,145569
161524,25349
161524,55857
161524,20875
161524,145569
161525,25349
161525,55857
161525,20875
161525,145569
30453,25349
30453,55857
30453,20875
30453,145569
30455,25349
30455,55857
30455,20875
30455,145569
292600,25349
292600,55857
292600,20875
292600,145569
292604,25349
292604,55857
292604,20875
292604,145569
161538,25349
161538,55857
161538,20875
161538,145569
292614,25349
292614,55857
292614,20875
292614,145569
161544,25349
161544,55857
161544,20875
161544,145569
161547,25349
161547,55857
161547,20875
161547,145569
292625,25349
292625,55857
292625,20875
292625,145569
292630,25349
292630,55857
292630,20875
292630,145569
161563,25349
161563,55857
161563,20875
161563,145569
30492,25349
30492,55857
30492,20875
30492,145569
292637,25349
292637,55857
292637,20875
292637,145569
161575,25349
161575,55857
161575,20875
161575,145569
292648,25349
292648,55857
292648,20875
292648,145569
292647,25349
292647,55857
292647,20875
292647,145569
30506,25349
30506,55857
30506,20875
30506,145569
30505,25349
30505,55857
30505,20875
30505,145569
161581,25349
161581,55857
161581,20875
161581,145569
161586,25349
161586,55857
161586,20875
161586,145569
292660,25349
292660,55857
292660,20875
292660,145569
161590,25349
161590,55857
161590,20875
161590,145569
30519,25349
30519,55857
30519,20875
30519,145569
292663,25349
292663,55857
292663,20875
292663,145569
30521,25349
30521,55857
30521,20875
30521,145569
292665,25349
292665,55857
292665,20875
292665,145569
161595,25349
161595,55857
161595,20875
161595,145569
161596,25349
161596,55857
161596,20875
161596,145569
292670,25349
292670,55857
292670,20875
292670,145569
161599,25349
161599,55857
161599,20875
161599,145569
30529,25349
30529,55857
30529,20875
30529,145569
30530,25349
30530,55857
30530,20875
30530,145569
292675,25349
292675,55857
292675,20875
292675,145569
30533,25349
30533,55857
30533,20875
30533,145569
30536,25349
30536,55857
30536,20875
30536,145569
292683,25349
292683,55857
292683,20875
292683,145569
30542,25349
30542,55857
30542,20875
30542,145569
161615,25349
161615,55857
161615,20875
161615,145569
161616,25349
161616,55857
161616,20875
161616,145569
30545,25349
30545,55857
30545,20875
30545,145569
30547,25349
30547,55857
30547,20875
30547,145569
292695,25349
292695,55857
292695,20875
292695,145569
161624,25349
161624,55857
161624,20875
161624,145569
161625,25349
161625,55857
161625,20875
161625,145569
292698,25349
292698,55857
292698,20875
292698,145569
30557,25349
30557,55857
30557,20875
30557,145569
292702,25349
292702,55857
292702,20875
292702,145569
161630,25349
161630,55857
161630,20875
161630,145569
161632,25349
161632,55857
161632,20875
161632,145569
161635,25349
161635,55857
161635,20875
161635,145569
292708,25349
292708,55857
292708,20875
292708,145569
30573,25349
30573,55857
30573,20875
30573,145569
30576,25349
30576,55857
30576,20875
30576,145569
292720,25349
292720,55857
292720,20875
292720,145569
161650,25349
161650,55857
161650,20875
161650,145569
161649,25349
161649,55857
161649,20875
161649,145569
161652,25349
161652,55857
161652,20875
161652,145569
292725,25349
292725,55857
292725,20875
292725,145569
161654,25349
161654,55857
161654,20875
161654,145569
161656,25349
161656,55857
