polar_area,amino_acid_count,isoelectric_point,avg_hydrophobicity,binding_volume,hydrophobic_charge_interaction,protein_mass
100.127583,1391,4.913177,0.683118,12.050174,26.802641,554.346847
34.984508,998,8.0439,0.734429,15.682388,21.489047,622.256829
64.104245,560,7.588308,0.59937,14.137598,20.434622,552.935007
96.503687,1375,6.356421,0.690533,15.049764,4.319255,395.208837
98.095165,768,5.712413,0.700472,14.844755,45.851126,400.443212
99.856815,671,8.768768,0.525042,15.221073,19.33341,558.70058
92.359575,1029,6.402667,0.678589,17.330513,20.23555,289.52244
98.296086,1405,4.951206,0.573023,15.131535,27.49715,414.118826
89.428281,1160,5.836384,0.764471,10.855101,11.957856,416.644434
112.856626,355,4.552781,0.72323,11.351386,21.410958,207.396207
47.648594,912,5.615495,0.731779,22.719505,16.046721,429.086979
105.326196,819,6.18655,0.684558,12.192291,21.746489,207.575839
31.366722,1295,6.672159,0.793071,16.294465,34.113594,544.722003
78.960359,1309,7.659363,0.666391,17.829316,24.039775,487.839599
30.007244,519,5.646899,0.53519,14.745375,36.899677,393.419916
56.601345,900,6.942769,0.895446,22.22826,31.047329,574.320184
89.816355,1222,6.13845,0.485945,12.412688,44.421513,489.357794
55.848187,610,6.457902,0.603868,13.020769,22.045028,383.674122
92.623531,626,6.832715,0.643885,14.871613,18.01272,434.143819
88.124335,1182,7.493758,0.602301,14.427363,17.501084,439.816812
56.86184,1106,6.148316,0.610806,17.743667,25.784241,594.960992
30.634646,963,7.848819,0.657776,16.028125,24.704305,310.123789
88.300053,1043,6.138252,0.5967,17.22678,18.6352,635.46554
58.037438,614,8.750017,0.535937,12.585202,21.589867,382.099556
15.69271,1479,6.084871,0.700257,14.693647,27.298008,356.556437
105.315583,1226,4.723632,0.555893,13.336369,29.966404,550.154015
100.33938,686,4.192882,0.754646,15.251641,6.278766,391.08729
41.745421,1277,7.599872,0.601079,14.69973,36.497329,427.24501
119.330157,241,6.564296,0.627793,16.030323,16.879388,192.971506
64.463763,1248,6.297402,0.87975,7.450202,38.130966,605.976183
61.557299,686,6.021197,0.739381,15.627116,34.338394,432.636319
66.586984,790,7.7797,0.594136,17.419542,40.393702,310.591823
68.438794,1022,5.285026,0.707218,13.936389,17.520056,403.570433
91.1357,582,8.63823,0.628177,9.271233,5.245464,398.578573
90.985964,542,7.934704,0.805994,14.868755,25.422119,286.6509
101.739677,519,6.314922,0.718977,18.206414,36.626806,270.396295
91.18432,1062,6.996223,0.705411,14.786522,10.682608,450.789698
108.439253,1231,7.099688,0.459627,21.147296,39.259215,573.139012
111.822208,724,7.914006,0.716449,13.526224,20.351992,369.260281
84.619534,418,6.311788,0.666426,13.630247,12.053942,251.518343
65.906258,1302,5.019405,0.499291,14.208663,28.132129,567.017016
89.935081,1233,4.569396,0.620989,11.775367,18.44045,476.381391
84.953261,1283,6.129695,0.512899,21.599066,19.825069,467.269314
81.603024,538,7.084832,0.611436,12.456005,27.815099,494.975636
117.109715,1011,4.320343,0.651028,13.83017,39.629482,455.538185
79.869409,445,5.784173,0.784898,18.218562,20.505244,485.42727
36.217992,1376,7.154372,0.7421,15.284629,6.147883,768.407919
93.120708,861,6.799234,0.694643,15.153491,35.456579,388.206346
118.559928,227,8.262976,0.743227,15.892715,11.004583,405.655796
76.921822,296,5.538826,0.747033,16.388719,22.294366,464.167035
80.02809,1165,8.959772,0.721004,23.437962,47.721742,458.120876
123.148157,218,6.715553,0.588356,10.015256,24.077665,229.288059
127.152134,932,7.692312,0.621918,19.49935,25.205262,356.830585
83.771838,548,6.061947,0.613219,13.591214,36.376696,346.326178
137.384184,1187,5.560403,0.704622,17.441604,10.716454,701.953302
77.127417,1325,5.324859,0.741995,12.651173,9.333229,485.78143
99.469281,1337,5.6181,0.573131,17.638749,34.267109,537.445313
92.087468,846,8.683333,0.617702,19.624281,18.406389,479.222032
120.046329,594,8.022902,0.698687,15.392766,16.325121,571.290379
53.434435,1252,7.197732,0.733625,15.249916,16.556541,472.3332
88.64034,767,5.931478,0.703155,16.919443,6.10848,339.811962
102.353819,500,3.414942,0.671368,14.196752,37.09955,513.322823
99.468149,1210,10.183081,0.714922,15.212784,4.926992,669.71593
50.720271,765,7.680454,0.675692,21.96225,37.638663,443.515013
98.744325,419,6.208629,0.653826,17.505496,19.153583,492.590368
115.195003,215,6.38813,0.631365,17.810771,26.709733,498.006109
109.712033,542,7.244167,0.43308,11.21358,25.325984,490.356065
69.487202,889,6.940287,0.610329,16.369545,30.41475,380.952541
73.967795,853,7.886518,0.801571,15.218528,28.230333,554.719714
84.281569,590,7.276768,0.73161,14.883879,15.342576,360.90552
134.644979,1374,6.830735,0.670322,14.78044,11.334103,446.619966
99.358911,819,7.006473,0.63417,13.617176,17.127598,444.630351
105.17711,1286,6.359594,0.619474,10.498131,29.216344,392.953613
47.341237,1317,6.55617,0.646446,15.718296,25.883628,511.203373
100.869765,498,7.331234,0.461403,15.033825,24.176569,320.990984
56.673345,1011,5.987277,0.583982,12.689445,20.921188,557.068505
86.600096,1389,5.76302,0.617878,20.719141,36.630314,579.312329
56.004163,905,4.555652,0.741358,15.663112,26.581595,519.192029
53.622335,622,3.803122,0.502878,14.743708,33.852756,411.592991
99.848613,1411,4.484824,0.554382,14.696021,19.420617,489.030879
110.486748,748,4.63094,0.599746,13.540889,39.807347,495.555111
74.596649,1432,5.229362,0.531895,18.862398,24.212982,615.428236
119.542888,669,5.036861,0.712217,21.999979,17.398636,515.003279
79.21517,1266,6.291648,0.848798,14.339093,16.289161,630.131699
141.015229,850,7.050349,0.472738,12.758186,26.699205,307.732805
90.123086,1402,5.857556,0.607819,17.558073,33.29359,468.126106
78.951735,816,4.990828,0.690187,12.119327,34.229633,384.783788
57.106809,800,5.352701,0.665826,12.947161,23.438044,419.11876
109.038381,1099,4.845235,0.642597,18.378786,27.382717,471.298603
79.479725,506,4.379141,0.550283,13.634636,14.317757,294.519661
129.026865,1422,7.307651,0.540307,15.141735,21.471159,543.083417
81.363714,751,6.370483,0.597634,14.99894,28.669676,340.497587
82.319831,662,6.05908,0.571427,14.042062,28.165908,289.559989
73.059909,1156,5.501847,0.580106,11.366781,42.586288,667.513284
37.449103,594,6.84526,0.765945,14.682666,47.680407,441.863997
95.42368,446,8.149641,0.602108,18.151191,27.841803,465.319033
72.414922,1240,6.698659,0.537657,6.785579,-0.824791,613.178775
47.630548,301,8.372531,0.437583,17.468641,34.590517,444.58738
83.735805,333,5.770402,0.589648,10.789909,15.966985,379.81788
79.72612,840,6.310476,0.711107,16.858365,32.269565,451.165062
116.83447,1122,5.769786,0.769708,13.942856,22.060395,498.846795
112.264606,218,7.10711,0.761968,18.292575,22.639592,472.340446
140.408271,438,5.786189,0.744385,18.04473,20.608494,320.683177
89.054802,834,4.726193,0.580306,15.257417,30.737261,400.934982
76.303677,934,5.437756,0.676816,13.450529,41.486033,359.559777
47.698137,1467,5.38632,0.696588,17.450631,28.793599,396.951628
69.739685,602,6.922633,0.568953,15.690592,13.532866,462.151619
61.950193,691,8.863836,0.608112,17.947112,59.369139,432.675406
84.106033,934,6.078191,0.671556,14.093603,32.732176,554.621512
122.446665,904,7.330128,0.522291,17.274278,26.767912,444.274256
5.156597,606,8.365046,0.425539,10.961037,24.913157,540.919725
84.402283,1130,5.668415,0.75427,19.179749,16.347824,556.586953
103.501926,378,7.960531,0.621883,13.113026,40.592874,338.155675
102.407105,1478,5.454162,0.562827,9.554881,34.572877,475.777538
70.54941,404,6.556611,0.669045,11.629148,33.884795,267.085741
107.469666,717,6.324449,0.807756,21.596387,32.689999,351.148241
48.434907,749,9.190339,0.600849,13.69179,14.945612,502.96278
105.818528,664,7.606033,0.633425,18.892308,24.020412,474.91872
91.024474,743,6.746176,0.574682,11.89582,36.710596,525.567986
59.1674,746,7.490877,0.600915,15.063852,20.939784,414.570333
72.331567,1473,7.305161,0.623568,13.675479,11.123866,628.605528
75.500086,1236,6.41719,0.587474,12.932328,21.036573,572.95569
80.693851,568,8.25486,0.592111,17.93793,27.506282,520.016841
69.517741,708,7.663204,0.713867,16.0183,8.83499,377.290994
76.082796,943,7.509005,0.580994,13.685939,22.44879,430.764193
88.682295,312,5.460961,0.701212,11.40059,30.624862,330.163412
104.109564,1215,6.80849,0.613752,14.235491,35.77948,624.722676
46.183942,851,6.415266,0.65598,15.081091,26.515286,548.779545
64.675184,607,7.705942,0.557274,17.156283,18.516573,283.9006
86.343947,633,7.294662,0.728025,18.967984,25.407405,530.243823
96.88452,933,8.00609,0.740273,12.333492,14.115577,456.900511
60.336795,519,7.719179,0.722556,15.430164,5.929371,645.002416
76.85812,824,6.872129,0.55057,13.546631,27.055231,379.926953
65.764511,251,6.183625,0.608304,16.35133,27.565442,292.628529
66.093511,507,5.470511,0.798816,16.578013,18.815156,441.58971
37.127328,954,5.90448,0.707884,16.094341,34.23935,476.786899
49.798624,1331,4.3189,0.635085,14.045225,19.84864,531.022494
100.630926,405,6.269831,0.539627,15.547535,16.950164,386.693776
44.723935,1466,7.107247,0.630381,9.471384,25.527945,696.317785
53.507046,712,6.088255,0.582416,12.767979,17.111473,392.163402
102.578252,967,7.52616,0.60792,14.941544,34.242648,512.755463
70.705359,587,7.476233,0.709427,15.520359,30.321448,388.640277
63.60841,1050,7.098706,0.671724,13.118788,25.734286,475.060654
35.297779,884,7.117491,0.54303,14.563967,8.790307,425.733416
82.3761,1405,5.09693,0.535895,18.340504,16.022841,618.008655
79.942007,835,5.658444,0.558841,13.816891,10.265326,653.709605
60.887045,770,5.282429,0.571575,13.508106,16.980234,544.050373
103.054454,1252,5.921165,0.698898,13.661773,19.197981,417.049462
65.309453,1141,5.669684,0.445764,18.012196,28.79547,506.22964
48.82111,976,4.966518,0.757992,20.45281,8.481934,509.141501
134.022961,209,6.70018,0.666737,12.554935,33.37599,404.404026
90.640275,766,5.99604,0.664547,10.759342,32.848344,411.306865
70.651993,1450,7.565316,0.633071,14.806101,11.239573,586.90626
105.683537,866,7.631724,0.645211,14.753713,14.224525,596.892816
78.169577,933,6.340763,0.699683,12.012108,-4.275731,484.758027
52.014726,500,6.628546,0.616181,14.979852,22.726681,439.15099
82.550755,418,6.009421,0.637106,13.185437,20.319787,261.017479
94.091425,638,4.149138,0.516525,13.401926,32.817262,413.147891
88.770679,1000,6.536892,0.812907,16.671873,19.15504,533.412887
64.174634,472,5.884001,0.577768,18.958618,14.088383,226.012121
96.105362,494,6.879447,0.393324,24.585382,32.396741,287.967672
141.340034,871,8.133582,0.733565,17.798775,13.523034,458.767893
144.649142,843,7.558816,0.632653,14.530732,26.799275,545.788224
74.686444,634,8.320384,0.650358,14.339109,10.574556,510.181752
30.457344,274,4.894624,0.620732,13.442437,40.530259,197.499425
53.068097,962,7.100765,0.559737,16.712126,14.581911,490.304863
69.741738,470,6.158758,0.764528,16.268213,21.685712,421.678927
102.499824,1418,8.019492,0.816039,19.007803,17.543487,552.761975
82.609235,846,6.513914,0.665837,12.744,11.603825,599.093432
93.484222,926,6.434935,0.735682,15.532804,33.406979,466.186722
52.870021,221,3.207414,0.632005,19.238991,4.662434,426.458996
132.330749,993,7.018,0.714573,13.422432,16.457655,535.335977
39.971356,1484,8.605571,0.660007,14.333595,53.582511,390.777231
87.524939,1070,5.088796,0.673313,14.690735,22.077405,542.112232
83.694742,1116,4.774207,0.734402,14.200764,16.620326,495.928985
42.800388,968,4.179402,0.71314,18.991754,36.922831,298.220986
141.896556,912,8.035892,0.514943,16.775219,43.243064,324.731686
68.614403,624,6.525813,0.636314,16.133677,40.796545,399.79658
101.094864,1460,5.756782,0.524669,9.270048,16.759327,455.016574
81.216699,841,7.580945,0.608025,10.264828,4.823318,386.131892
71.737446,315,6.412253,0.462841,21.02424,14.447796,371.398684
81.400957,875,5.80922,0.617429,19.472703,21.490581,606.419162
73.40597,294,4.675825,0.493069,14.197242,-1.283353,564.271786
99.836071,1302,6.57529,0.763173,9.038827,16.171589,431.099003
74.274469,1361,5.70576,0.640589,17.171809,12.858723,734.557924
101.851821,214,5.295986,0.591647,8.489257,8.362819,466.106869
80.933736,756,7.907087,0.615982,16.069245,32.416363,459.490489
86.267354,514,5.314988,0.639526,15.941945,26.225948,318.548677
97.683552,677,6.428207,0.559306,14.92233,31.945168,386.082222
79.173049,484,6.195012,0.696177,10.808911,29.427407,256.495702
69.611378,1308,7.037334,0.594495,20.840089,17.691081,592.131958
48.295933,610,4.978753,0.805652,16.832971,29.229597,398.931815
96.69859,1203,7.648841,0.605856,13.244981,5.580514,603.8002
46.151932,617,6.681613,0.660993,13.557188,37.259743,323.463919
40.344225,240,5.750629,0.598448,15.576431,32.652358,228.407381
134.42777,971,6.306583,0.416118,14.514593,38.937947,398.358168
95.014376,691,5.931694,0.712101,15.398862,23.986051,383.603201
50.120231,1311,5.838576,0.558759,16.996892,24.444818,677.822879
54.520571,1318,6.107739,0.504479,18.950942,-0.01796,496.233496
35.274013,547,6.592123,0.680507,15.025022,43.881853,343.827204
56.323077,775,4.868702,0.736589,12.525943,20.192976,375.41735
15.926387,1126,5.538849,0.74243,11.346774,37.81416,518.138599
44.822486,547,6.15931,0.546895,17.368319,32.941231,324.463423
80.822642,1183,6.317484,0.748734,12.659095,22.875774,418.119944
87.455044,952,7.644921,0.825265,14.5323,19.696455,576.751827
77.760057,1015,5.039285,0.532107,12.60057,22.479484,466.931066
61.000046,1418,6.70811,0.83169,19.017164,47.811546,515.046838
127.309923,501,8.386965,0.772994,16.452245,37.538475,567.898273
80.086223,976,6.422568,0.505753,14.714036,35.413618,441.414366
55.096853,1371,6.476646,0.632456,15.008931,23.100735,497.027532
82.143779,1274,5.480805,0.661524,15.008757,24.974277,567.525558
73.185941,379,6.75846,0.651753,15.269344,15.12033,300.666283
100.764433,849,5.504761,0.796312,16.033498,19.851387,557.215963
89.370695,1479,4.699767,0.721472,12.172721,21.849756,650.472134
33.532264,237,7.198686,0.814889,14.930184,19.00844,315.693507
95.098416,757,9.129303,0.636157,20.202725,15.759598,661.197028
106.06878,569,7.992282,0.54012,15.824125,26.034804,430.540271
88.777338,359,8.03112,0.755049,13.450308,21.882256,349.041211
48.988496,1271,7.071049,0.833604,18.121347,9.280164,727.536828
104.177025,434,5.290627,0.564224,15.412111,24.295782,315.346298
50.252433,508,5.712881,0.66866,16.099465,22.867812,292.753089
72.578753,815,7.438035,0.542949,10.48879,17.082676,472.424471
93.359153,423,9.07404,0.786582,17.210583,38.139328,396.400399
117.292087,747,7.432069,0.626607,16.501338,27.36089,385.395018
61.740315,894,6.413532,0.572278,14.511356,19.068882,619.573677
54.404026,609,6.858965,0.505902,9.954881,14.608045,524.588154
60.449512,1469,6.880397,0.561989,15.054801,30.990133,636.551279
103.072446,303,5.838118,0.744886,22.489353,24.211632,303.422646
76.548497,767,5.811938,0.712957,12.657751,28.880337,346.063135
114.179917,1183,5.830964,0.656618,15.169407,33.426991,636.152631
69.68635,656,6.818646,0.643223,15.229579,18.208623,478.172812
85.74271,347,5.571375,0.717458,14.443846,11.664687,303.658304
105.64038,1306,7.210716,0.546611,12.046748,8.28512,504.408854
58.999126,1352,6.96933,0.671309,20.672115,31.297835,521.148641
77.398047,1418,6.081857,0.649604,15.281859,18.558419,446.530312
83.486416,255,8.838404,0.589706,11.146476,26.759837,398.898079
58.77558,670,5.612725,0.686547,17.782266,13.065647,478.542081
106.752616,999,5.780952,0.839964,18.862595,31.343636,290.928713
69.845463,979,5.629368,0.691874,20.338762,13.825607,390.289134
80.36027,212,5.680797,0.554812,9.363317,21.410577,296.462208
93.748533,208,3.532278,0.519262,14.642766,18.21138,379.674499
70.46917,1452,6.527702,0.603075,15.954154,13.328163,426.726303
53.096986,945,5.921266,0.486424,19.415582,33.657549,647.200297
46.280169,1495,6.834732,0.6977,16.509926,12.919429,667.064973
117.260353,1387,4.119906,0.50913,8.657165,18.82426,681.985611
66.738326,750,7.353855,0.876855,17.865053,11.851623,408.496926
110.618677,249,4.171174,0.600316,16.750139,48.453697,339.650964
66.232175,427,5.911242,0.619517,16.427324,-1.819437,639.689923
67.457858,625,5.474762,0.720146,15.550695,6.993715,452.042422
129.491134,1034,7.244498,0.836864,14.943174,21.061833,471.242429
105.605136,608,5.335732,0.660922,15.515637,21.889921,315.795342
78.378148,1104,7.829002,0.597348,11.129204,38.740157,586.056732
98.600887,1384,7.834916,0.672671,13.884223,30.246562,541.05051
59.298593,1047,6.800873,0.548609,16.036466,28.45636,446.238215
35.564463,629,6.929053,0.701128,13.031955,24.85784,506.852023
91.548172,1390,7.04105,0.552497,10.617952,33.204847,655.388349
96.126611,1252,9.240788,0.379105,19.853618,26.441499,527.946815
97.673124,564,5.726605,0.475218,17.445996,19.724696,395.19602
53.259785,1346,5.03436,0.642795,18.269231,9.219247,510.741057
83.183991,896,6.886924,0.513574,18.724451,42.98046,415.900936
47.840383,1435,6.821101,0.766323,15.184836,25.875387,605.216328
67.730727,396,6.920786,0.633423,18.047842,21.323394,393.064529
20.797573,680,5.871637,0.568627,10.863986,18.231308,392.574497
65.428418,914,5.829298,0.651191,12.786641,55.953614,329.241457
88.121179,422,4.853554,0.676868,12.612655,17.987008,471.836376
78.915815,592,6.264823,0.742799,10.366376,14.102257,307.150515
122.432731,878,3.406598,0.645447,11.179135,12.938539,484.798275
112.215226,594,7.597723,0.66356,14.484933,23.527822,320.355414
64.919042,782,6.889827,0.707972,11.677491,48.5858,457.27023
70.643931,1240,5.984588,0.634605,19.000209,3.070214,455.007684
50.395032,365,6.224817,0.726218,20.395091,28.586977,275.41581
68.808708,512,5.516102,0.743642,11.341831,12.157267,443.416838
92.155002,1204,5.640771,0.544282,14.077069,41.725063,475.284007
58.009834,253,8.302515,0.805434,14.083217,12.247189,365.89151
80.247017,1190,4.313982,0.831199,14.799736,29.586062,471.029811
105.607779,1121,5.113226,0.69422,18.012779,28.465428,542.951954
54.636493,618,7.508035,0.681235,17.05291,16.528983,411.835369
73.591694,1019,6.61445,0.622996,16.278207,-0.438232,539.273975
118.79043,471,4.504205,0.658053,10.603573,26.70903,347.4864
91.225543,340,9.350195,0.691205,18.661518,33.927824,384.075042
97.882379,1066,5.909526,0.667987,15.773807,9.086463,505.011329
111.666136,462,6.677733,0.641246,17.710942,45.278175,533.220217
141.004512,483,5.280606,0.633473,17.183966,49.422637,565.926428
62.118745,546,7.058274,0.68958,16.188864,38.271734,357.568888
62.663358,611,6.853221,0.711123,18.831556,29.586034,407.675508
107.784705,931,7.402784,0.711093,17.387063,25.857048,481.430327
55.215392,1037,7.264082,0.78075,13.967954,8.095057,613.848251
