Land Size (acres),Produced_Quantity(liters/kg),Unit_Cost_Price,Storage_Duration(days),Unit_Selling_Price,Current_Inventory(liters/kg),Reorder_Point(liters/kg)
51.4530495,410.2020309,95.89001201,9.537622442,80.98482635,378.3528311,58.48159146
37.41480514,504.341984,99.96,53.6210862,29.08006701,315.2549547,41.90456991
629.2618284,106.0864583,45.0566059,119.70177,20.71192611,642.7417278,24.06266495
634.0624697,738.8971692,31.22318126,6.193712725,45.32711658,183.379278,56.14286366
598.5016714,711.8627608,42.13914551,28.24888216,69.57139125,418.5969306,67.6354352
867.0143551,370.9508671,25.85046356,24.92585919,44.56458811,327.6518289,43.01018984
52.20898694,555.2424395,27.15530059,37.18598911,92.91696829,209.1104651,36.81166829
615.6801753,740.3628746,32.73443502,6.761046883,49.04228591,312.5733429,46.56129267
10.32,962.9209383,61.98481094,21.5474138,69.85390264,87.33535744,56.85817965
592.0001662,572.3285071,44.8228146,26.07038296,42.29009771,22.89471485,52.26628675
909.5718364,493.5650201,80.18952312,73.73504041,66.40816487,289.6401011,60.07159511
916.7376148,312.7515739,71.27726695,3.308128469,66.11161869,411.7238833,81.77686797
877.6290148,71.22909982,75.32921905,27.73225915,103.49,21.35911744,61.58354234
229.0052394,570.9581351,75.00912417,56.89254456,35.41642662,709.4797203,65.97457872
273.9369346,572.9155555,21.94261,56.10040646,79.10484811,225.0534977,66.76050414
773.5296614,235.4645664,29.73500558,49.42678052,62.54247293,375.6197399,81.94991281
838.7624387,406.1939608,31.42433501,100.7989325,35.8167181,465.504289,32.18411191
997.4198159,685.6446475,33.57788897,3.26424628,103.49,592.5904433,40.1396234
498.6136799,345.941564,49.01010825,83.10973599,63.58015593,310.6157208,39.85720454
648.7768016,131.9783278,49.91796654,45.31752402,42.62233672,152.6151973,21.68434011
251.5606819,167.7168305,78.16995934,20.27303405,81.62930059,238.7599671,37.90954011
474.6333057,469.7466386,86.55270919,71.28233483,62.62896963,52.56151356,72.71534607
777.6587421,230.4722095,33.54469602,34.6622183,23.75285239,383.3249962,46.30293043
234.7321347,239.0525481,41.53540699,47.93623339,89.34193439,477.7786643,59.46246574
820.4354128,322.9787632,85.26723775,20.96329556,40.2688414,115.8069436,27.53121793
527.1942663,708.3408476,54.99112299,83.01253145,78.72112029,291.4961041,70.18778491
165.3598993,341.5472121,90.84504124,52.27282712,70.1730355,53.35254503,73.67446767
676.5451735,379.4419996,89.76434125,81.00655823,48.92581057,279.9818009,59.26351738
296.3756834,900.8116475,99.96,24.72981503,88.67861848,88.70814542,49.3377371
334.1087856,999.82,81.22761926,15.06520862,87.7020442,63.93709197,78.68712659
323.8731372,798.4592962,23.09549976,99.02802886,81.07103775,499.8682914,58.43559565
502.5867354,813.8107836,99.96,12.32800369,19.00572035,298.5129334,82.04755188
869.5105369,742.9987814,31.00923159,50.03961724,55.9958424,59.1147473,56.05598172
702.0770541,193.9839203,37.12375523,63.48112708,91.59954845,488.5191412,38.21551976
534.9239045,237.4465243,53.64591297,23.65133357,57.75196656,69.10924276,48.74305032
220.5977244,704.6439185,43.14828111,16.43758003,80.91100686,123.8749574,36.43746256
362.2336474,406.0684958,62.86526169,10.20831113,26.57683197,322.066787,62.85418496
530.8248336,275.2233397,63.184061,30.16120898,93.88290574,337.9888957,47.212243
380.4063461,317.0001091,10.05,62.30936189,72.89345123,92.09997968,24.97655304
518.0604591,587.4494691,57.89426591,12.40928441,73.4580619,122.4010432,16.21183172
345.3806149,291.2943308,82.03928548,61.00079043,5.61,406.849401,89.44859818
547.8404385,554.0809628,13.27767165,29.35941712,26.80649562,614.243053,17.733586
517.3931098,395.0996294,92.11567792,29.9774326,35.03748265,495.0144828,44.60746613
381.078663,383.191479,53.67082205,67.48736874,41.84786969,223.3147205,61.24664788
771.6806713,172.3026768,41.24181865,65.76415554,66.22581425,137.7225748,32.26710116
430.2402942,1.24,76.87109868,33.4524934,49.49756784,381.6037129,32.14213064
881.7079028,484.9496555,65.04175578,43.04060097,39.14798366,584.4537464,42.26932195
265.8067907,851.8682382,83.1518367,58.63968639,37.60040123,221.5887463,79.10473678
134.477978,564.5852969,12.97070292,16.1590676,58.35280834,68.84812256,89.1723047
543.6835927,549.3804845,24.97774845,86.81004422,83.19125175,231.2181948,15.26920271
268.5719954,376.6903234,32.35303489,17.70548933,66.68955321,8.07888418,60.39993624
540.857437,725.3458068,19.67525223,47.0120332,57.75348139,205.0761722,70.75363511
789.1386528,498.2074142,16.65274824,35.26216954,70.07258527,473.4687844,51.06499284
673.5988206,471.8716435,33.24919402,11.12448818,60.79732919,8.794817733,50.77349247
998.99,191.2562468,85.83760939,39.17415484,60.18833778,387.5080283,15.69282324
707.8956159,412.5986236,27.97150543,82.17404563,52.18716184,158.5323557,92.67872065
527.5840115,384.1143605,44.82003968,28.41068236,41.60187095,220.4279051,18.30214615
83.94882483,891.9886182,99.75269826,15.64011625,59.37908298,106.3849397,41.4626544
639.5195542,992.5091051,55.86211807,71.26816931,71.30526846,622.3523896,83.46867673
835.0926143,256.1153532,35.21655846,17.20660589,21.26807618,325.4751471,41.69651501
527.7851586,178.5930932,59.0173658,53.10421798,89.72379174,568.144834,62.88288166
611.8021552,455.9719486,20.61503005,49.33399227,52.27336901,203.0456465,49.49584749
914.1114479,289.190689,68.86647177,13.7821338,47.53845776,225.6475503,52.99324553
453.0701231,718.8017343,68.39526939,61.60005931,11.08185893,121.1549148,46.4666565
252.3943821,628.0912268,60.51681425,33.48906556,84.72942288,329.9275358,60.20045585
292.7191799,4.363150541,74.82231451,49.30227452,65.14990804,245.8246323,55.77620798
232.3500361,317.7826693,51.87989056,42.65894256,73.93297391,65.07274329,52.5523461
409.0474702,690.7473658,37.73186145,50.26779819,31.80079295,443.8767834,57.84882108
216.7992415,604.4529582,37.91916979,62.11885983,92.1105502,193.8623214,79.7317288
10.32,580.3085787,57.73575071,16.22864874,23.2079485,421.4973534,55.87599022
610.7866494,798.5846347,68.64465657,20.17702676,103.49,286.4304458,28.64071993
529.6465789,455.5645447,81.56900062,65.6296862,64.48952627,411.6776108,18.08518436
713.2240055,999.82,45.11282726,13.21074923,43.91885101,394.9391312,97.75326413
210.5075462,595.5224503,57.62792535,68.06456839,27.2471765,403.5442924,23.76934091
401.7300133,675.8631705,10.05,34.3306627,103.49,177.1528368,39.51475113
998.99,167.9745297,79.33304792,13.32626772,59.38405066,513.7885053,71.25548039
150.2582995,328.0759377,76.25513891,40.93052662,29.9288105,163.4207691,33.71852367
974.0076262,415.8435154,46.96130961,61.1355211,45.13827715,110.8313473,49.05747156
614.2957736,999.82,34.8432392,27.5569854,24.53887741,54.00490369,14.76055665
998.99,602.8350651,46.96794529,32.89718702,36.55853288,365.7449219,39.68992889
470.4284216,385.8225531,54.40624975,1.171288906,65.3680846,278.7824324,44.89275452
804.742879,600.4187924,39.8439336,12.10254832,83.02490727,378.2467513,35.48436947
599.7445591,430.1118598,82.68768005,43.55019502,62.51501737,369.0732755,49.3852872
518.7250015,574.9427258,88.06438873,86.77969329,32.61487829,750.7631375,29.7098
605.0653128,843.2670722,29.04606427,14.97706282,47.09681789,460.3915687,47.63691169
520.9655998,338.6536417,25.70076922,46.73383244,49.88538676,79.29792303,71.44492238
809.3703506,478.4505553,50.72927621,14.12922883,59.81234161,59.46073298,71.0822423
108.5314098,709.7568582,43.7998997,5.256577316,103.49,407.3797155,80.24544898
693.7152024,804.0650788,39.01763088,66.47709364,41.50781804,217.0517867,33.93420577
317.0642088,922.364989,33.48328842,27.21623603,87.68172269,150.7679017,32.41579277
10.32,21.3536947,71.78428661,53.53885311,41.91395808,370.066466,39.06676499
10.32,433.5317581,69.16780549,46.84664699,9.412642399,397.6218437,19.69372435
819.0542816,211.2750144,18.06633617,27.93987821,51.7122104,308.3073448,69.94027414
610.1947929,550.2319074,39.3796877,76.35380991,40.32130467,383.4040002,58.71543163
558.0661176,149.8632559,42.36144192,74.0764128,90.35193393,186.8656522,61.4528506
490.8900064,1.24,88.44560568,32.44620026,47.55058381,399.7041216,59.46338872
472.4560018,303.8020312,91.15025085,93.39487553,82.3784457,112.0738005,58.17771478
609.2722323,449.1317626,20.34343887,30.84462111,5.61,340.5397911,85.65941553
557.9337361,878.9022992,57.14501673,46.28844808,52.4003235,109.3877357,26.61328517
10.32,375.3401849,72.00234161,15.74507827,70.54159975,75.40586176,69.09237938
116.4106154,475.2045999,40.0216379,40.72561864,20.68027738,351.5792458,35.49623593
10.32,674.520725,71.16758689,64.58849531,18.28846749,176.8772868,79.24410753
512.0153091,526.2210521,93.6247127,21.93147356,66.02522873,171.1263458,74.84956554
57.8183777,749.1678029,57.39053175,35.16409799,29.49920359,66.39351115,25.53961116
998.99,419.7870034,23.83629365,36.77833299,91.23836717,417.8881701,55.39215653
608.347075,1.24,66.16978008,88.44212323,45.77751996,324.440064,41.22464879
998.99,910.5457983,99.96,16.34344503,73.51766784,157.3693746,32.14175709
518.9559222,1.24,42.7449553,40.87733374,36.23604994,38.76727553,86.83085992
10.32,144.1357437,55.30905863,32.69315007,94.38016704,487.9023014,47.05229009
572.0692391,291.5635039,49.86863083,42.98956657,56.61936315,489.7180845,87.99572225
533.6674475,371.207877,40.57296846,70.09672818,103.49,139.2291308,53.78224306
529.0258321,121.6102359,24.09355733,22.43308027,48.60338546,204.5626763,66.37249841
778.2596891,366.4924065,99.96,12.50982801,85.3849498,430.7503128,44.64815895
923.7262594,639.0690009,87.62407349,21.59428353,67.06451704,505.7689843,59.43114252
728.1241135,631.9248762,64.41202329,2.083408055,20.17814612,269.7352843,43.470906
890.5316387,458.8665874,18.17910153,86.52472549,19.00496422,109.8107941,27.85564666
311.2999281,598.4115515,58.41579141,30.55402411,15.93962764,34.71867534,27.75101136
206.8116062,861.2822044,47.87939806,49.13181523,78.33955113,66.85207574,53.38090791
545.9294523,388.2225591,49.5176179,26.63286277,83.03959109,107.310341,61.17270936
767.6611259,8.034030989,31.27030129,39.17570062,36.05670476,600.0384049,42.27118938
163.3948576,638.685847,24.2180467,64.81296789,78.11955234,118.5438078,67.66486856
961.8581799,1.24,10.05,17.31733911,68.43836837,366.5756326,60.61600952
820.8996547,437.2447788,80.06282386,31.27484704,101.4994844,464.3117844,58.51951974
998.99,665.2529989,59.35924792,14.65460139,58.0159258,404.8681809,62.39105837
374.4517139,571.7594429,26.41131626,17.79450465,88.19391882,432.6412449,88.57607462
715.2313574,523.7112954,52.54805438,53.44302728,66.53360849,585.3368674,33.34930847
540.9533945,999.82,79.92587246,43.38164504,92.87219479,304.8457749,38.81889777
175.5632901,890.8170316,52.46522705,55.54303271,31.5541785,84.68403189,42.10213228
360.4974616,431.2338678,65.01719433,42.42565196,76.96673977,207.9468177,98.24625639
307.3614727,1.24,31.36503029,27.19095042,80.16927489,180.1138438,47.06387128
167.9979043,955.7623999,53.18692826,47.22239508,57.13420915,459.5168622,58.80130545
586.1927121,596.9048323,14.39582191,24.77055896,22.93625178,343.6971828,39.66256631
840.716803,874.5451795,30.66074212,14.33644307,6.500252219,568.2143666,38.30076469
491.6427623,746.1037872,63.69555422,21.60944098,70.69552457,172.6780565,43.66285157
962.0683664,315.0169521,72.18521396,53.73085154,54.48927833,367.0961963,50.54310585
573.8648896,525.9275011,81.53129426,7.806242765,13.16521748,466.3027537,41.36598891
380.92037,689.7599623,82.42522555,37.11490763,64.08695068,230.9229494,56.11417179
199.7122709,999.82,20.89645734,25.71653297,65.73909344,400.9614835,80.28703359
103.3949442,296.2505008,78.64173454,37.51575451,41.32042947,244.6316859,41.84610079
738.436086,675.5089825,67.68671117,105.7525183,43.65116169,495.0555831,66.00242518
678.8471178,652.1278352,68.84090781,45.00447336,30.65127074,291.1908147,85.59920844
845.4205773,518.3344426,92.60590673,43.88594737,78.20002566,81.71815249,73.88588073
584.9199781,559.6935215,59.00116663,30.57577021,14.09016542,251.7397926,69.20341938
484.8527759,63.07048162,77.29409387,35.65174374,39.18697861,517.2630261,96.98290473
412.2035003,363.4661333,66.42178233,67.05574085,5.61,101.896587,37.49077347
621.343443,158.7426303,76.83722651,10.33211614,22.33534922,551.9913023,65.50525702
640.1236584,406.0832762,60.06536549,47.38287455,56.81836473,161.0438486,56.36383403
361.9594199,616.029198,34.38408741,1.759187912,54.43240718,469.9111606,53.17724028
322.6778018,299.1688925,99.96,54.08113832,63.57795855,536.3634726,56.79463527
450.3558831,308.0001662,58.00494378,77.43072142,42.91686506,124.2133006,33.18658926
910.5101399,232.1184235,53.3390281,3.591078993,59.66353635,560.7101607,70.72989837
159.7904008,37.47344606,64.65987411,29.25494314,61.64573445,85.43773749,60.16530632
395.7190276,797.5241865,67.39948495,57.77380116,103.49,615.7457191,36.97498441
465.4084139,20.95070663,19.14900042,40.54684292,41.96080185,349.4080473,75.4615388
298.7808543,1.24,64.87397542,52.4044832,81.47396787,52.34834366,77.93327775
10.32,579.3554323,69.17940915,20.17248947,81.34245416,28.84418333,80.74996797
201.1805051,746.3223434,58.65881966,14.65791891,34.78842909,381.6849799,25.68988815
290.0821214,739.2123156,21.49386361,72.92554574,11.2231759,244.4832889,47.52150761
443.2961017,389.5588821,75.66262269,42.03960114,80.22741906,287.7264634,39.6548299
227.6645386,999.82,20.92981581,35.42611056,12.5060671,372.358781,42.59777172
361.571934,631.3884524,52.97165002,7.442739978,25.72585981,202.6231863,30.39665182
686.520077,522.3872851,21.78047231,75.95092884,23.49029029,477.5358389,38.77438493
522.9794457,391.988412,65.07975607,11.89045334,24.92964535,414.1015323,69.89784039
907.5323459,916.0531427,63.60833356,40.54911553,41.84673023,574.6049941,43.47174645
917.2638581,999.82,12.65359328,35.54970245,40.09338298,166.5689398,67.81912623
722.3022933,495.6037853,22.12336957,70.74027497,24.58873446,78.31321999,74.05301633
90.03721592,709.7790823,40.20299984,35.37533045,23.98780738,534.7297566,86.62456978
408.1820458,298.1829326,48.35010488,57.93547904,45.85060508,215.0610197,52.68113943
467.0724939,346.4466225,64.10328123,6.99238164,103.49,396.37561,91.4672525
492.9600455,621.7282615,94.95350643,11.1967056,47.02177881,218.934666,31.87972624
350.2996992,765.2467741,68.64635548,21.3297761,29.33410603,230.3332496,27.69536121
938.3922303,552.3681002,51.61090103,61.94010306,47.0062365,166.2437886,53.54329162
455.3976417,999.82,22.9386057,14.69045478,72.55320779,123.245545,45.53466322
277.1468191,791.9751134,77.23263669,61.85430834,26.92983829,96.64220812,68.78645321
530.1124864,635.5365501,10.05,14.5239421,55.90332388,145.6254884,39.09357922
552.286117,643.3589489,70.77499625,26.63093718,84.62526051,328.3009637,73.25966115
375.4502523,290.2891174,68.1604528,84.94902967,77.90975266,113.991845,55.71632822
718.8210194,999.82,27.20842647,37.8331181,56.8860048,172.275291,41.97196124
732.1657807,999.82,80.79978272,61.51591493,54.38272762,30.98081628,65.05037929
747.1682115,516.1149247,38.43212171,11.83133289,54.59838304,395.1149717,33.89680165
908.1778718,605.9841407,37.88557617,12.38205154,63.61346665,367.9576232,50.11159152
677.1619611,711.6517483,61.85426743,2.615882021,12.26146547,347.8239437,60.73791561
752.1185125,218.9551858,61.57839364,35.27321349,55.91604526,538.860168,70.84827975
264.4674232,350.0130247,64.12974441,32.03326006,71.3396687,40.69338292,42.01556174
650.5623008,547.1131925,76.76656754,71.75247478,12.25910367,98.92919839,84.37728388
626.1537512,276.7946793,57.45680038,4.53949816,55.28413132,424.4245402,23.27219975
653.5105564,731.4270211,39.45583082,66.54328525,53.7812499,292.3616013,54.34735237
499.6137585,690.0723064,66.27945729,41.34580437,80.05913179,506.45839,87.3945085
10.32,999.82,68.9234286,87.37480293,75.56726231,268.2920489,40.46947121
203.8860628,119.5172778,93.76502123,72.99554778,30.88980871,227.3630328,48.29211853
305.8820888,650.8566906,35.19303108,63.05861758,5.61,235.6960209,63.70413241
998.99,763.1143555,40.66926101,47.39448347,41.14163811,686.8426754,84.60286436
388.6621076,999.82,21.56632004,71.9718307,73.85215415,330.3861237,65.917869
466.5680569,672.001673,88.01475566,46.44243152,73.35390091,440.470457,26.03248868
491.5769444,645.0924395,60.69457849,77.67687173,11.242093,155.6756479,72.2642549
10.32,640.9487221,64.40862943,32.1387682,64.42734918,444.0415833,56.31054153
528.2373897,528.4057163,10.05,49.97569733,67.39762629,77.53685742,72.68411073
201.6025157,876.4462854,56.95826643,43.99154973,80.18784395,308.2889613,80.45414676
10.32,281.5687559,56.01317626,19.06938359,74.7479108,530.9504014,40.4503679
998.99,611.5143672,32.29470617,71.56428847,82.26919052,298.4684534,57.51480963
495.4279743,540.4535658,99.96,40.34592533,70.70128873,113.7131068,34.45302957
281.8701162,435.0274266,25.51575661,19.78410346,49.13980806,27.18743128,60.08645485
514.2683064,489.2094937,29.06707804,3.212153537,56.32138064,172.512509,22.44789004
203.6067346,474.4223654,34.28138947,17.70247338,29.79275616,166.5759166,76.56107995
511.5878319,738.1474001,59.15880492,11.8989972,39.56528994,303.3352023,59.28895848
998.99,386.4196807,42.23931023,33.91664391,37.36798117,8.731459164,29.20760594
484.270812,880.0927678,55.31513068,34.33933763,89.77521775,263.4267665,47.01963035
